brand,model,Trim / Edition,year,Transmission,Body type,fuel_type,Engine capacity,Mileage,vehicle_price
TOYOTA,YARIS,X SAFETY,2024,AUTOMATIC,HATCHBACK,PETROL,1000,28600,10750000
TOYOTA,YARIS,TOYOTA,2023,AUTOMATIC,HATCHBACK,PETROL,1000,36900,10850000
TOYOTA,AVANZA,0,2017,AUTOMATIC,STATION WAGON,PETROL,1500,82000,11000000
TOYOTA,RAIZE,Z HIGHEST,2023,AUTOMATIC,SUV / 4X4,PETROL,1000,31000,14950000
TOYOTA,IST,2007,2007,AUTOMATIC,HATCHBACK,PETROL,1500,176000,7500000
TOYOTA,PREMIO,0,2013,AUTOMATIC,SALOON,PETROL,1500,236300,11500000
TOYOTA,RAIZE,Z GRADE,2024,AUTOMATIC,SUV / 4X4,PETROL,1000,0,15000000
TOYOTA,RAIZE,HYBRID,2025,AUTOMATIC,SUV / 4X4,PETROL,1200,0,17000000
TOYOTA,HARRIER,HARRIER PREMIUM PLUS,2017,AUTOMATIC,SUV / 4X4,PETROL,2000,75500,27900000
TOYOTA,YARIS,YARIS  X LIMITED,2022,AUTOMATIC,HATCHBACK,PETROL,1000,31747,10575000
TOYOTA,AQUA,S GRADE,2013,AUTOMATIC,HATCHBACK,PETROL,1500,124000,8250000
TOYOTA,LAND CRUISER PRADO,2017,2017,AUTOMATIC,SUV / 4X4,PETROL,2700,109500,42500000
TOYOTA,LAND CRUISER PRADO,0,2017,AUTOMATIC,SUV / 4X4,PETROL,2690,41000,44000000
TOYOTA,PRIUS,2014,2014,AUTOMATIC,0,PETROL,1800,141230,14000000
TOYOTA,LAND CRUISER PRADO,2025,2025,AUTOMATIC,SUV / 4X4,PETROL,2700,9,59700000
TOYOTA,CHR,NGX10,2018,AUTOMATIC,HATCHBACK,PETROL,1200,35000,15500000
TOYOTA,LAND CRUISER PRADO,BRAND NEW ZERO MILAG,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,8,67500000
TOYOTA,LAND CRUISER SAHARA,LC 300 ZX 2023,2023,AUTOMATIC,SUV / 4X4,PETROL,3500,20,95000000
TOYOTA,ALLION,TOYOTA ALLION  2007,2007,AUTOMATIC,SALOON,PETROL,1490,207000,8200000
TOYOTA,VITZ,KSP 130,2016,AUTOMATIC,HATCHBACK,PETROL,990,115900,7775000
TOYOTA,ROOMY,ROOMY,2023,AUTOMATIC,HATCHBACK,PETROL,1000,42000,9790000
TOYOTA,PASSO,TOYOTA,2023,AUTOMATIC,HATCHBACK,PETROL,1000,7000,8900000
TOYOTA,LAND CRUISER SAHARA,LC300,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,200,91000000
TOYOTA,PASSO,PASSO,2023,AUTOMATIC,HATCHBACK,PETROL,1000,31000,9500000
TOYOTA,ALLION,"260 A15 "" G"" GRADE ",2007,AUTOMATIC,SALOON,PETROL,1490,176000,8675000
TOYOTA,LAND CRUISER SAHARA,CYGNUS LEXUS LX470 ,2003,AUTOMATIC,SUV / 4X4,PETROL,4700,118000,21700000
TOYOTA,BELTA,AUTO,2010,AUTOMATIC,SALOON,PETROL,1300,105000,7700000
TOYOTA,LAND CRUISER SAHARA,JAPAN,2004,AUTOMATIC,SUV / 4X4,PETROL,4700,160000,21000000
TOYOTA,LAND CRUISER PRADO,0,2013,AUTOMATIC,HATCHBACK,PETROL,2900,137500,33000000
TOYOTA,PRIUS,0,2014,AUTOMATIC,SALOON,PETROL,1800,196800,11000000
TOYOTA,LAND CRUISER PRADO,2018,2018,AUTOMATIC,SUV / 4X4,PETROL,2990,90000,46700000
TOYOTA,PASSO,UNREGISTER,2023,AUTOMATIC,HATCHBACK,PETROL,1000,31000,9500000
TOYOTA,LAND CRUISER PRADO,150,2014,AUTOMATIC,SUV / 4X4,PETROL,2700,110000,37000000
TOYOTA,YARIS,X GRADE,2024,AUTOMATIC,HATCHBACK,PETROL,1000,6000,9950000
TOYOTA,YARIS,TOYOTA,2023,AUTOMATIC,HATCHBACK,PETROL,1000,28000,10650000
TOYOTA,COROLLA,110,1998,AUTOMATIC,SALOON,PETROL,1500,256070,4700000
TOYOTA,IST,2003,2003,AUTOMATIC,HATCHBACK,PETROL,1300,165000,5200000
TOYOTA,LAND CRUISER PRADO,PRADO VX,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,0,66000000
TOYOTA,LAND CRUISER PRADO,TRJ 150,2014,AUTOMATIC,SUV / 4X4,PETROL,2700,53000,42500000
TOYOTA,VITZ,SAFETY,2016,AUTOMATIC,HATCHBACK,PETROL,1000,130000,7900000
TOYOTA,VITZ,2016,2016,AUTOMATIC,HATCHBACK,PETROL,990,60000,7900000
TOYOTA,LAND CRUISER PRADO,PRADO 120 V6,2003,AUTOMATIC,0,PETROL,3400,137000,16500000
TOYOTA,VITZ,EDITION 3,2019,AUTOMATIC,HATCHBACK,PETROL,1000,88968,9275000
TOYOTA,YARIS,2023,2023,AUTOMATIC,HATCHBACK,PETROL,1000,15000,9550000
TOYOTA,LAND CRUISER SAHARA,ZX BRUNO CROSS,2015,AUTOMATIC,SUV / 4X4,PETROL,4600,86000,58000000
TOYOTA,RAIZE,X SAFETY,2023,AUTOMATIC,HATCHBACK,PETROL,1200,16011,146750000
TOYOTA,ALLION,G+ GRADE,2013,AUTOMATIC,SALOON,PETROL,1500,109000,12450000
TOYOTA,COROLLA,121,2005,AUTOMATIC,SALOON,PETROL,1500,250000,6150000
TOYOTA,LAND CRUISER PRADO,120,2008,AUTOMATIC,SUV / 4X4,PETROL,2800,127000,19500000
TOYOTA,LAND CRUISER SAHARA,LC300 ZX,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,30,99500000
TOYOTA,YARIS,X GRADE,2023,AUTOMATIC,HATCHBACK,PETROL,990,6800,10550000
TOYOTA,AQUA,G GRADE,2012,AUTOMATIC,HATCHBACK,PETROL,1000,160000,7500000
TOYOTA,LAND CRUISER PRADO,PRADO 150,2016,AUTOMATIC,STATION WAGON,PETROL,2690,77500,42500000
TOYOTA,ROOMY,G,2023,AUTOMATIC,MPV,PETROL,990,41000,9800000
TOYOTA,LAND CRUISER SAHARA,ZX PETROL,2017,AUTOMATIC,SUV / 4X4,PETROL,4600,81000,72500000
TOYOTA,PASSO,KGC10 KQ-2011/,2007,AUTOMATIC,HATCHBACK,PETROL,1000,95000,4575000
TOYOTA,LAND CRUISER PRADO,150 G FRONTIER,2017,AUTOMATIC,SUV / 4X4,PETROL,2700,140000,50200000
TOYOTA,LAND CRUISER SAHARA,LC300,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,0,103500000
TOYOTA,CHR,0,2017,AUTOMATIC,SUV / 4X4,PETROL,1190,67000,13500000
TOYOTA,VITZ,TOYOTA,2017,AUTOMATIC,HATCHBACK,PETROL,1000,28000,9650000
TOYOTA,OTHER MODEL,LAND CRUISER LC300 ,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,0,105500000
TOYOTA,LAND CRUISER SAHARA,LC300,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,200,91000000
TOYOTA,PIXIS,MIRA SAFETY,2023,AUTOMATIC,HATCHBACK,PETROL,660,1300,7150000
TOYOTA,LAND CRUISER PRADO,250,2025,AUTOMATIC,SUV / 4X4,PETROL,2700,0,65500000
TOYOTA,LAND CRUISER PRADO,TX,2015,AUTOMATIC,SUV / 4X4,PETROL,2690,87378,49500000
TOYOTA,OTHER MODEL,LAND CRUISER LC 300,2023,AUTOMATIC,SUV / 4X4,PETROL,3500,0,104500000
TOYOTA,HARRIER,Z LEATHER PACKAGE,2024,AUTOMATIC,SUV / 4X4,PETROL,2000,6000,37900000
TOYOTA,CHR,G-T,2023,AUTOMATIC,COUP̩/SPORTS,PETROL,1200,10000,16000000
TOYOTA,LAND CRUISER PRADO,LC250 PRADO 1ST EDIT,2024,AUTOMATIC,SUV / 4X4,PETROL,2000,16996,62500000
TOYOTA,YARIS,X SAFETY,2024,AUTOMATIC,HATCHBACK,PETROL,1000,2800,10850000
TOYOTA,CHR,NGX10   GT TURBO,2018,AUTOMATIC,0,PETROL,1200,80000,15500000
TOYOTA,CHR,G-T,2023,AUTOMATIC,COUP̩/SPORTS,PETROL,1200,15000,16000000
TOYOTA,HARRIER,0,2017,AUTOMATIC,SUV / 4X4,PETROL,2000,90500,26000000
TOYOTA,VITZ,2009,2009,AUTOMATIC,HATCHBACK,PETROL,1000,175000,6300000
TOYOTA,LAND CRUISER PRADO,2ND EDITION FULLYLOD,2024,AUTOMATIC,SUV / 4X4,PETROL,2750,80,68500000
TOYOTA,PREMIO,G SUPERIOR 2013,2013,AUTOMATIC,SALOON,PETROL,1490,79000,14000000
TOYOTA,YARIS,0,2007,AUTOMATIC,SALOON,PETROL,1300,170000,6700000
TOYOTA,CHR,NGX 10,2022,AUTOMATIC,SUV / 4X4,PETROL,1200,20000,15700000
TOYOTA,CARINA,2000,2000,AUTOMATIC,SALOON,PETROL,1480,295000,5675000
TOYOTA,LAND CRUISER PRADO,TX ,2001,AUTOMATIC,0,PETROL,2700,140000,11200000
TOYOTA,ALLION,240,2003,AUTOMATIC,SALOON,PETROL,1500,144457,7550000
TOYOTA,LAND CRUISER SAHARA,FULLY LOADED,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,10,102500000
TOYOTA,CHR,GT BRUNO,2019,AUTOMATIC,COUP̩/SPORTS,PETROL,1200,56000,17200000
TOYOTA,PREMIO,TOYOTA PREMIO G,2017,AUTOMATIC,SALOON,PETROL,1500,130000,16200000
TOYOTA,LAND CRUISER PRADO,PRADO 150,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,28000,46500000
TOYOTA,LAND CRUISER PRADO,150,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,11000,45850000
TOYOTA,PREMIO,G SUPERIOR,2016,AUTOMATIC,SALOON,PETROL,1500,145000,15500000
TOYOTA,ROOMY,CUSTOM G,2023,AUTOMATIC,HATCHBACK,PETROL,1000,48000,10750000
TOYOTA,CARINA,TOYOTA,1992,AUTOMATIC,SALOON,PETROL,1500,100000,850000
TOYOTA,LAND CRUISER PRADO,2025,2025,AUTOMATIC,SUV / 4X4,PETROL,2700,300,68000000
TOYOTA,PASSO,TOYOTA PASSO MODA,2023,AUTOMATIC,HATCHBACK,PETROL,1000,3900,9100000
TOYOTA,PREMIO,2018,2018,AUTOMATIC,SALOON,PETROL,1500,100000,17500000
TOYOTA,PASSO,2010,2010,AUTOMATIC,HATCHBACK,PETROL,1000,148300,5675000
TOYOTA,LAND CRUISER PRADO,TOYOTA LC250 2025,2025,AUTOMATIC,SUV / 4X4,PETROL,2700,0,58500000
TOYOTA,LAND CRUISER PRADO,150,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,5500,52000000
TOYOTA,YARIS,G GRADE,2023,AUTOMATIC,HATCHBACK,PETROL,1000,5000,11500000
TOYOTA,LAND CRUISER PRADO,TX,2020,AUTOMATIC,SUV / 4X4,PETROL,2900,41500,46500000
TOYOTA,PRIUS,0,2013,AUTOMATIC,SALOON,PETROL,1790,143370,9850000
TOYOTA,ALLION,AUTO,2004,AUTOMATIC,SALOON,PETROL,1490,229000,7090000
TOYOTA,LAND CRUISER SAHARA,SAHARA - URJ 202,2010,AUTOMATIC,SUV / 4X4,PETROL,4600,170000,59000000
TOYOTA,HARRIER,2017,2017,AUTOMATIC,SUV / 4X4,PETROL,2000,129000,28000000
TOYOTA,CHR,NGX 50,2016,AUTOMATIC,SUV / 4X4,PETROL,1,70000,13399999
TOYOTA,YARIS,2023,2023,AUTOMATIC,HATCHBACK,PETROL,1000,6000,11500000
TOYOTA,YARIS,2023,2023,AUTOMATIC,HATCHBACK,PETROL,1000,6000,11500000
TOYOTA,OTHER MODEL,LAND CRUISER 300  V6,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,400,91000000
TOYOTA,LAND CRUISER PRADO,FULLY LOADED,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,18000,56500000
TOYOTA,ALLION,2016,2016,AUTOMATIC,0,PETROL,1500,105000,16500000
TOYOTA,ALLION,240,2003,AUTOMATIC,0,PETROL,1400,187400,7500000
TOYOTA,LAND CRUISER SAHARA,VX FULLY LOADED,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,14,68500000
TOYOTA,SPRINTER,1997,1997,AUTOMATIC,SALOON,PETROL,8000,225000,2800000
TOYOTA,AQUA,G GRADE,2014,AUTOMATIC,HATCHBACK,PETROL,1500,47500,8150000
TOYOTA,LAND CRUISER PRADO,LC 250 VX 2024,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,1200,57500000
TOYOTA,LAND CRUISER PRADO,LC 250 VX 2024,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,410,56900000
TOYOTA,LAND CRUISER PRADO,LAND CRUISER PRADO,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,600,57500000
TOYOTA,PREMIO,PREMIO G SUPERIOR,2016,AUTOMATIC,SALOON,PETROL,1500,95000,17250000
TOYOTA,LAND CRUISER PRADO,150TX,2015,AUTOMATIC,SUV / 4X4,PETROL,2800,174000,38000000
TOYOTA,ESQUIRE,0,2014,AUTOMATIC,MPV,PETROL,1800,129999,18000000
TOYOTA,RAIZE,TOYOTA RAIZE Z 2023,2023,AUTOMATIC,SUV / 4X4,PETROL,1000,30000,12400000
TOYOTA,PREMIO,2010,2010,AUTOMATIC,SALOON,PETROL,1500,185000,9800000
TOYOTA,LAND CRUISER PRADO,NOW IN SRILANAKA,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,18,67500000
TOYOTA,LAND CRUISER SAHARA,ZX BRAND NEW LC300,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,0,99000000
TOYOTA,OTHER MODEL,LC300 V6,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,400,87500000
TOYOTA,COROLLA,1975,1975,AUTOMATIC,SALOON,PETROL,1200,25600,425000
TOYOTA,BELTA,0,2010,AUTOMATIC,SALOON,PETROL,1000,151000,6600000
TOYOTA,RAIZE,Z GRADE,2024,AUTOMATIC,SUV / 4X4,PETROL,1000,5000,13000000
TOYOTA,OTHER MODEL,LANDCRUISER LC300 V6,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,153,88500000
TOYOTA,LAND CRUISER PRADO,MODELLISTA INTERIOR,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,0,72500000
TOYOTA,PREMIO,G SUPERIOR ,2016,AUTOMATIC,SALOON,PETROL,1500,119700,16200000
TOYOTA,ALLION,TOYOTA ALLION 260,2010,AUTOMATIC,SALOON,PETROL,1500,240000,10300000
TOYOTA,LAND CRUISER PRADO,TOYOTA,2015,AUTOMATIC,SUV / 4X4,PETROL,2690,75000,38500000
TOYOTA,CAMRY,2007,2007,AUTOMATIC,SALOON,PETROL,2400,161000,8600000
TOYOTA,LAND CRUISER PRADO,V8 VX,2008,AUTOMATIC,SUV / 4X4,PETROL,4660,177000,44000000
TOYOTA,CHR,2018,2018,AUTOMATIC,SUV / 4X4,PETROL,1200,62000,15500000
TOYOTA,OTHER MODEL,LC300 V6,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,400,88500000
TOYOTA,VITZ,0,2001,AUTOMATIC,HATCHBACK,PETROL,1000,170000,3800000
TOYOTA,VANGUARD,SUV,2012,AUTOMATIC,SUV / 4X4,PETROL,2360,76460,16800000
TOYOTA,LAND CRUISER PRADO,PRADO VX 250 2024,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,650,57500000
TOYOTA,VITZ,0,2008,AUTOMATIC,0,PETROL,990,200000,5500000
TOYOTA,YARIS,X GRADE,2024,AUTOMATIC,HATCHBACK,PETROL,1000,40,9700000
TOYOTA,LAND CRUISER PRADO,TRJ150,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,8000,51000000
TOYOTA,OTHER MODEL,LC 300 V6,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,800,87000000
TOYOTA,OTHER MODEL,LC 300 V6,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,900,88000000
TOYOTA,LAND CRUISER SAHARA,TOYOTA,2015,AUTOMATIC,STATION WAGON,PETROL,4600,55000,85000000
TOYOTA,HARRIER,PREMIUM PETROL,2016,AUTOMATIC,SUV / 4X4,PETROL,2000,98000,24500000
TOYOTA,LAND CRUISER SAHARA,ICE PACK,2013,AUTOMATIC,SUV / 4X4,DIESEL,4600,52000,66500000
TOYOTA,HILUX,ROCCO,2025,AUTOMATIC,SUV / 4X4,DIESEL,2800,12,26900000
TOYOTA,HILUX,ROCCO,2025,AUTOMATIC,SUV / 4X4,DIESEL,2800,0,26900000
TOYOTA,HILUX,ROCCO,2025,AUTOMATIC,SUV / 4X4,DIESEL,2800,5,26900000
TOYOTA,HILUX,REVO,2017,AUTOMATIC,SUV / 4X4,DIESEL,2800,116000,20000000
TOYOTA,HILUX,2008,2008,AUTOMATIC,0,DIESEL,3000,156000,12250000
TOYOTA,LAND CRUISER PRADO,250 ZX DIESEL,2024,AUTOMATIC,SUV / 4X4,DIESEL,2800,0,83500000
TOYOTA,LAND CRUISER SAHARA,V8,2017,AUTOMATIC,SUV / 4X4,DIESEL,4500,133000,68500000
TOYOTA,HILUX,ROCCO REVO ,2025,AUTOMATIC,SUV / 4X4,DIESEL,2800,0,29650000
TOYOTA,LAND CRUISER PRADO,PRADO120,2007,AUTOMATIC,SUV / 4X4,DIESEL,3000,165232,21250000
TOYOTA,HILUX,REVO ROCCO 2025,2025,AUTOMATIC,SUV / 4X4,DIESEL,2800,50,27500000
TOYOTA,LAND CRUISER SAHARA,2016,2016,AUTOMATIC,SUV / 4X4,DIESEL,4500,109000,71500000
TOYOTA,LAND CRUISER PRADO,TRJ150 DIESEL,2016,AUTOMATIC,SUV / 4X4,DIESEL,2700,130000,46500000
TOYOTA,CARINA,TOYOTA CARINA CT210,1998,AUTOMATIC,SALOON,DIESEL,2000,150000,5750000
TOYOTA,LAND CRUISER PRADO,2012,2012,AUTOMATIC,SUV / 4X4,DIESEL,3000,105000,37900000
TOYOTA,HILUX,TOYOTA,2017,AUTOMATIC,SUV / 4X4,DIESEL,2800,70485,22000000
TOYOTA,PASSO,0,2014,AUTOMATIC,HATCHBACK,DIESEL,1000,114000,6275000
TOYOTA,HILUX,0,2017,AUTOMATIC,0,DIESEL,2880,138000,22000000
TOYOTA,LAND CRUISER SAHARA,0,2013,AUTOMATIC,SUV / 4X4,DIESEL,4500,93000,55000000
TOYOTA,LAND CRUISER SAHARA,VX V8 PALATHSABA ,2013,AUTOMATIC,SUV / 4X4,DIESEL,4500,128000,54000000
TOYOTA,HILUX,Z. GR-SPORT JAPAN,2023,AUTOMATIC,SUV / 4X4,DIESEL,2400,10900,27550000
TOYOTA,LAND CRUISER SAHARA,0,1993,AUTOMATIC,SUV / 4X4,DIESEL,4200,133000,21000000
TOYOTA,LAND CRUISER PRADO,LC300,2024,AUTOMATIC,SUV / 4X4,DIESEL,3400,10000,110000000
TOYOTA,LAND CRUISER PRADO,DIESEL AUTO,2012,AUTOMATIC,SUV / 4X4,DIESEL,3000,190000,34000000
TOYOTA,HILUX,FULL OPTION 4 X4,2018,AUTOMATIC,SUV / 4X4,DIESEL,2800,68000,22000000
TOYOTA,HILUX,GR SPORT PREMIUM,2024,AUTOMATIC,SUV / 4X4,DIESEL,2800,30,30950000
TOYOTA,LAND CRUISER PRADO,150 1KDFTV,2016,AUTOMATIC,SUV / 4X4,DIESEL,3000,136000,43000000
TOYOTA,LAND CRUISER PRADO,DIESEL,2018,AUTOMATIC,SUV / 4X4,DIESEL,2700,90000,59000000
TOYOTA,HILUX,GR SPORT ,2023,AUTOMATIC,SUV / 4X4,DIESEL,2400,23000,26900000
TOYOTA,LAND CRUISER PRADO,0,2015,AUTOMATIC,SUV / 4X4,DIESEL,3000,192000,42000000
TOYOTA,LAND CRUISER SAHARA,LC300 ZX DIESEL ,2024,AUTOMATIC,SUV / 4X4,DIESEL,3300,1000,115000000
TOYOTA,HILUX,GR SPORT BRAND NEW,2024,AUTOMATIC,SUV / 4X4,DIESEL,2800,50,31690000
TOYOTA,LAND CRUISER SAHARA,LC300 V6 BRAND NEW,2024,AUTOMATIC,SUV / 4X4,DIESEL,3300,0,115990000
TOYOTA,LAND CRUISER SAHARA,V8 FACE LIFT,2015,AUTOMATIC,SUV / 4X4,DIESEL,4461,75000,66590000
TOYOTA,CORSA,DIESEL AUTOMATIC,1996,AUTOMATIC,HATCHBACK,DIESEL,1500,164000,3350000
TOYOTA,LAND CRUISER PRADO,VX DIESEL FULLYLOADE,2017,AUTOMATIC,SUV / 4X4,DIESEL,3000,132000,62500000
TOYOTA,HILUX,ROCCO DOUBLE CAB,2025,AUTOMATIC,SUV / 4X4,DIESEL,2800,0,29200000
TOYOTA,LAND CRUISER PRADO,LC 250 ZX,2025,AUTOMATIC,SUV / 4X4,DIESEL,2800,0,87500000
TOYOTA,CARINA,2000CC DIESEL,1997,AUTOMATIC,SALOON,DIESEL,1970,328334,4190000
TOYOTA,LAND CRUISER PRADO,TX 150 LIMITED,2016,AUTOMATIC,SUV / 4X4,DIESEL,3000,113000,42500000
TOYOTA,HILUX,GR SPORT WITH EXTRAS,2025,AUTOMATIC,SUV / 4X4,DIESEL,2800,18,32900000
TOYOTA,LAND CRUISER PRADO,250 DIESEL,2024,AUTOMATIC,SUV / 4X4,DIESEL,2750,0,79500000
TOYOTA,FORTUNER,DIESEL,2013,AUTOMATIC,SUV / 4X4,DIESEL,3000,160000,23990000
TOYOTA,OTHER MODEL,LAND CRUISER 79 LC79,2025,AUTOMATIC,SUV / 4X4,DIESEL,2800,0,39500000
TOYOTA,LAND CRUISER PRADO,DIESAL AUTOMATIC,2014,AUTOMATIC,SUV / 4X4,DIESEL,3000,100000,36500000
TOYOTA,PREMIO,CORONA,1996,AUTOMATIC,SALOON,DIESEL,2000,306837,4450000
TOYOTA,LAND CRUISER SAHARA,VX,2013,AUTOMATIC,SUV / 4X4,DIESEL,4500,140000,50750000
TOYOTA,HILUX,0,2018,AUTOMATIC,SUV / 4X4,DIESEL,2755,94600,22500000
TOYOTA,LAND CRUISER SAHARA,LC300 ZX DIESEL B/NW,2023,AUTOMATIC,SUV / 4X4,DIESEL,3500,10,115000000
TOYOTA,HILUX,GR SPORT THAILAND,2024,AUTOMATIC,SUV / 4X4,DIESEL,2800,718,29900000
TOYOTA,FORTUNER,0,2017,AUTOMATIC,SUV / 4X4,DIESEL,2400,123000,31500000
TOYOTA,LAND CRUISER PRADO,TX,2013,AUTOMATIC,SUV / 4X4,DIESEL,3956,211000,35500000
TOYOTA,HILUX,ROCCO,2025,AUTOMATIC,SUV / 4X4,DIESEL,2800,0,29000000
TOYOTA,HILUX,TRD KITTED ,2017,AUTOMATIC,SUV / 4X4,DIESEL,2800,85000,21000000
TOYOTA,FORTUNER,0,2015,AUTOMATIC,SUV / 4X4,DIESEL,3000,217000,21500000
TOYOTA,HILUX,GR SPORT ,2025,AUTOMATIC,SUV / 4X4,DIESEL,2800,0,32500000
TOYOTA,HILUX,TOYOTA ROCCO 2025,2025,AUTOMATIC,SUV / 4X4,DIESEL,2800,0,26000000
TOYOTA,HILUX,CHAMP 2015-G GRADE,2015,AUTOMATIC,0,DIESEL,3000,180000,17000000
TOYOTA,LAND CRUISER SAHARA,LC300,2024,AUTOMATIC,SUV / 4X4,DIESEL,3300,6000,112000000
TOYOTA,OTHER MODEL,HIACE GDH 223,2023,AUTOMATIC,MPV,DIESEL,2800,20000,20000000
TOYOTA,LAND CRUISER PRADO,150 TX,2014,AUTOMATIC,SUV / 4X4,DIESEL,2800,210000,42000000
TOYOTA,FORTUNER,TOYOTA,2013,AUTOMATIC,SUV / 4X4,DIESEL,3000,220000,19500000
TOYOTA,HILUX,GR SPORT,2025,AUTOMATIC,SUV / 4X4,DIESEL,2800,0,28500000
TOYOTA,HILUX,GR SPORT 2.8DI B/NEW,2025,AUTOMATIC,SUV / 4X4,DIESEL,2800,10,32500000
TOYOTA,HILUX,ROCCO REVO 2.8DI B/N,2025,AUTOMATIC,SUV / 4X4,DIESEL,2800,10,30500000
TOYOTA,LAND CRUISER SAHARA,AUSTRALIAN ,2024,AUTOMATIC,SUV / 4X4,DIESEL,3300,0,129500000
TOYOTA,LAND CRUISER SAHARA,DIESEL AUSTRALIAN ,2024,AUTOMATIC,SUV / 4X4,DIESEL,3300,0,129500000
TOYOTA,HILUX,0,2020,AUTOMATIC,SUV / 4X4,DIESEL,2500,107000,22500000
TOYOTA,HILUX,GR SPORT,2025,AUTOMATIC,SUV / 4X4,DIESEL,2800,0,32350000
TOYOTA,HILUX,GR SPORT JAPAN,2023,AUTOMATIC,0,DIESEL,2400,15000,27200000
TOYOTA,LAND CRUISER SAHARA,LAND CRUISER SAHARA,1995,AUTOMATIC,SUV / 4X4,DIESEL,4200,260000,18500000
TOYOTA,LAND CRUISER SAHARA,0,2023,AUTOMATIC,0,DIESEL,3500,12000,117000000
TOYOTA,HILUX,2.8DI REVO ROCCO B/N,2025,AUTOMATIC,SUV / 4X4,DIESEL,2800,10,27200000
TOYOTA,HILUX,GR SPORT 2025,2025,AUTOMATIC,SUV / 4X4,DIESEL,2800,0,28500000
TOYOTA,HILUX,2025 GR SPORT 0 KM,2025,AUTOMATIC,SUV / 4X4,DIESEL,2800,18,32900000
TOYOTA,HILUX,CHAMP,2014,AUTOMATIC,SUV / 4X4,DIESEL,2500,106500,16500000
TOYOTA,HILUX,ROCCO,2019,AUTOMATIC,SUV / 4X4,DIESEL,2800,54000,23000000
TOYOTA,HILUX,GR SPORT,2024,AUTOMATIC,SUV / 4X4,DIESEL,2400,0,27200000
TOYOTA,LAND CRUISER PRADO,0,2014,AUTOMATIC,SUV / 4X4,DIESEL,3000,100000,40000000
TOYOTA,LAND CRUISER SAHARA,V8 VX,2011,AUTOMATIC,SUV / 4X4,DIESEL,4600,224000,64500000
TOYOTA,HILUX,SURF,2001,AUTOMATIC,SUV / 4X4,DIESEL,3000,258000,8200000
TOYOTA,LAND CRUISER SAHARA,101,2007,AUTOMATIC,SUV / 4X4,DIESEL,4200,296000,34000000
TOYOTA,LAND CRUISER PRADO,FACELIFT,1986,AUTOMATIC,SUV / 4X4,DIESEL,3500,209000,14500000
TOYOTA,HILUX,GR SPORT HAMER,2024,AUTOMATIC,SUV / 4X4,DIESEL,2809,0,31200000
TOYOTA,LAND CRUISER SAHARA,0,2011,AUTOMATIC,SUV / 4X4,DIESEL,4500,191000,61500000
TOYOTA,HILUX,Z GR SPORT,2023,AUTOMATIC,SUV / 4X4,DIESEL,2400,28500,24850000
TOYOTA,LAND CRUISER SAHARA,SAHARA V8,2011,AUTOMATIC,SUV / 4X4,DIESEL,4500,162438,62550000
TOYOTA,HILUX,ROCCO,2024,AUTOMATIC,SUV / 4X4,DIESEL,2500,0,27500000
TOYOTA,OTHER MODEL,LAND CRUISER DIESEL,2024,AUTOMATIC,SUV / 4X4,DIESEL,3300,0,118000000
TOYOTA,OTHER MODEL,LAND CRUISER DIESEL,2024,AUTOMATIC,SUV / 4X4,DIESEL,3300,0,118000000
TOYOTA,LAND CRUISER PRADO,PRADO 150 TX 2012,2012,AUTOMATIC,SUV / 4X4,DIESEL,3000,175000,32500000
TOYOTA,COROLLA,141,2007,AUTOMATIC,SALOON,DIESEL,1970,185400,9000000
TOYOTA,HILUX,GR SPORT,2025,AUTOMATIC,SUV / 4X4,DIESEL,2800,0,28950000
TOYOTA,COROLLA,2000,2000,AUTOMATIC,SALOON,DIESEL,1500,120000,2900000
TOYOTA,LAND CRUISER PRADO,0,1998,AUTOMATIC,SUV / 4X4,DIESEL,2980,213750,14000000
