Post_Link,Posted_Title,Posted_Date,Brand,Model,Grade,Trim / Edition,Year of Manufacture,Condition,Transmission,Body type,Fuel type,Engine capacity,Mileage,Vehicle_Price
https://ikman.lk/en/ad/nissan-juke-2020-for-sale-jaffna,Nissan Juke 2020,"Posted on 18 May 12:54 am, Jaffna City, Jaffna2389views",Nissan,Juke,0,0,2020,Used,Automatic,SUV / 4x4,Petrol,"1,000 cc","40,000 km","Rs 13,000,000"
https://ikman.lk/en/ad/nissan-qashqai-2018-for-sale-colombo-82,Nissan Qashqai 2018,"Posted on 11 May 5:41 pm, Dehiwala, Colombo3028views",Nissan,Qashqai,0,0,2018,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc","57,000 km","Rs 15,000,000"
https://ikman.lk/en/ad/nissan-sunny-1999-for-sale-kalutara,Nissan Sunny 1999,"Posted on 11 May 2:49 pm, Horana, Kalutara3111views",Nissan,Sunny,0,0,1999,Used,Automatic,Saloon,Petrol,"1,490 cc","170,000 km","Rs 4,300,000"
https://ikman.lk/en/ad/nissan-almera-2024-for-sale-colombo,Nissan Almera 2024,"Posted on 10 May 2:31 pm, Dehiwala, Colombo5359views",Nissan,Almera,0,0,2024,New,Automatic,Saloon,Petrol,"1,000 cc",0 km,"Rs 14,000,000"
https://ikman.lk/en/ad/nissan-x-trail-til-hybrid-2025-for-sale-colombo-1,Nissan X-Trail TIL Hybrid 2025,"Posted on 14 May 7:41 pm, Kohuwala, Colombo8269views",Nissan,X-Trail,0,TIL Hybrid,2025,New,Automatic,SUV / 4x4,Petrol,"2,000 cc",0 km,"Rs 34,000,000"
https://ikman.lk/en/ad/nissan-juke-techna-plus-uk-2020-for-sale-colombo-6,Nissan Juke Techna Plus UK 2020,"Posted on 08 May 1:10 pm, Dehiwala, Colombo2144views",Nissan,Juke,0,Techna Plus UK ,2020,Used,Automatic,SUV / 4x4,Petrol,"1,000 cc","44,000 km","Rs 13,800,000"
https://ikman.lk/en/ad/nissan-gt-r-gtr-r35-2024-for-sale-colombo,Nissan GT-R GTR R35 2024,"Posted on 10 May 1:01 pm, Kohuwala, Colombo16961views",Nissan,GT-R,0,Nissan GTR R35,2024,Reconditioned,Automatic,Coup̩/Sports,Petrol,"3,799 cc","1,600 km","Rs 170,000,000"
https://ikman.lk/en/ad/nissan-wingroad-y12-2007-for-sale-gampaha,Nissan Wingroad 2007,"Posted on 05 May 5:32 pm, Negombo, Gampaha3511views",Nissan,Wingroad,0,2007,2007,Used,Automatic,Station wagon,Petrol,"1,499 cc","285,000 km","Rs 5,800,000"
https://ikman.lk/en/ad/nissan-dayz-highway-star-x-2023-for-sale-colombo-3,Nissan Dayz Highway Star X 2023,"Posted on 06 May 7:16 pm, Rajagiriya, Colombo9667views",Nissan,Dayz,0,Highway Star X,2023,Reconditioned,Automatic,Hatchback,Petrol,660 cc,"4,000 km","Rs 8,500,000"
https://ikman.lk/en/ad/nissan-cefiro-a32-1998-for-sale-kurunegala,Nissan Cefiro A32 1998,"Posted on 02 May 1:42 pm, Ibbagamuwa, Kurunegala3554views",Nissan,Cefiro,0,A32,1998,Used,Automatic,Saloon,Petrol,"2,000 cc","234,521 km","Rs 2,550,000"
https://ikman.lk/en/ad/nissan-qashqai-2020-for-sale-gampaha,Nissan Qashqai 2020,"Posted on 01 May 2:42 pm, Kandana, Gampaha1247views",Nissan,Qashqai,0,Qashqai 2020,2020,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","34,000 km","Rs 15,600,000"
https://ikman.lk/en/ad/nissan-x-trail-2003-for-sale-nuwara-eliya,Nissan X-Trail 2003,"Posted on 05 May 7:42 am, Hatton, Nuwara Eliya2406views",Nissan,X-Trail,0,Nissan,2003,Used,Automatic,SUV / 4x4,Petrol,"2,500 cc","170,000 km","Rs 6,500,000"
https://ikman.lk/en/ad/nissan-sunny-fb15-newshel-s-salon-2002-for-sale-colombo-1,Nissan Sunny FB15 NEWSHEL S/Salon 2002,"Posted on 30 Apr 4:30 pm, Homagama, Colombo10185views",Nissan,Sunny,0,FB15 NEWSHEL S/Salon,2002,Used,Automatic,Saloon,Petrol,"1,490 cc","190,000 km","Rs 4,475,000"
https://ikman.lk/en/ad/nissan-qashqai-tekna-2018-for-sale-colombo-62,Nissan Qashqai Tekna 2018,"Posted on 15 May 10:11 am, Colombo 2, Colombo1364views",Nissan,Qashqai,0,Tekna,2018,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","113,000 km","Rs 16,000,000"
https://ikman.lk/en/ad/nissan-wingroad-zx-special-edition-2001-for-sale-puttalam,Nissan Wingroad ZX Special Edition 2001,"Posted on 28 Apr 7:26 am, Marawila, Puttalam4655views",Nissan,Wingroad,0,ZX Special Edition,2001,Used,Automatic,Station wagon,Petrol,"1,800 cc","210,000 km","Rs 3,875,000"
https://ikman.lk/en/ad/nissan-highway-lafesta-g-2013-for-sale-colombo,Nissan HIGHWAY LAFESTA G 2013,"Posted on 09 May 3:36 pm, Kohuwala, Colombo3044views",Nissan,Other Model,0,HIGHWAY LAFESTA G,2013,Used,Automatic,MPV,Petrol,"1,998 cc","125,000 km","Rs 9,490,000"
https://ikman.lk/en/ad/nissan-ad-wagon-y11-auto-2001-for-sale-colombo,,,0,0,0,0,0,0,0,0,0,0,0,
https://ikman.lk/en/ad/nissan-sylphy-bluebird-fg10-kd-2002-for-sale-colombo,Nissan Sylphy BLUEBIRD FG10 KD- 2002,"Posted on 16 May 10:22 pm, Homagama, Colombo5943views",Nissan,Sylphy,0,BLUEBIRD FG10 KD-,2002,Used,Automatic,Saloon,Petrol,"1,490 cc","165,000 km","Rs 4,400,000"
https://ikman.lk/en/ad/nissan-juke-2020-for-sale-kalutara,Nissan Juke 2020,"Posted on 20 Apr 5:31 pm, Panadura, Kalutara2120views",Nissan,Juke,0,0,2020,Used,Automatic,SUV / 4x4,Petrol,"1,000 cc","21,874 km","Rs 13,800,000"
https://ikman.lk/en/ad/nissan-march-cube-13cc-auto-hv-2001-for-sale-colombo,Nissan March CUBE 1.3cc AUTO HV- 2001,"Posted on 23 May 10:50 pm, Homagama, Colombo10430views",Nissan,March,0,CUBE 1.3cc AUTO HV-,2001,Used,Automatic,Hatchback,Petrol,"1,340 cc","104,000 km","Rs 2,875,000"
https://ikman.lk/en/ad/nissan-2011-for-sale-colombo,Nissan N16 Super Saloon 2011,"Posted on 08 Apr 1:43 pm, Colombo 8, Colombo5270views",Nissan,Other Model,0,N16 Super Saloon,2011,Used,Automatic,Saloon,Petrol,"1,300 cc","241,000 km","Rs 5,800,000"
https://ikman.lk/en/ad/nissan-x-trail-2015-for-sale-gampaha-292,Nissan X-Trail 2015,"Posted on 08 Apr 12:55 pm, Ragama, Gampaha2836views",Nissan,X-Trail,0,Nissan,2015,Used,Automatic,SUV / 4x4,Petrol,"1,997 cc","148,000 km","Rs 11,950,000"
https://ikman.lk/en/ad/nissan-x-trail-nt30-2003-for-sale-colombo,Nissan X-Trail NT30 2003,"Posted on 28 May 11:11 am, Malabe, Colombo3421views",Nissan,X-Trail,0,NT30,2003,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","165,000 km","Rs 6,500,000"
https://ikman.lk/en/ad/nissan-presea-1300-1997-for-sale-gampaha-1,,,0,0,0,0,0,0,0,0,0,0,0,
