brand,model,Trim / Edition,year,Transmission,Body type,fuel_type,Engine capacity,Mileage,vehicle_price
TOYOTA,AQUA,0,2014,AUTOMATIC,HATCHBACK,HYBRID,1500,112000,6970000
TOYOTA,PRIUS,S GRADE,2015,AUTOMATIC,SALOON,HYBRID,1800,170000,12200000
TOYOTA,AXIO,0,2015,AUTOMATIC,SALOON,HYBRID,1490,89789,11290000
TOYOTA,AQUA,2013,2013,AUTOMATIC,HATCHBACK,HYBRID,1490,190000,7050000
TOYOTA,AXIO,0,2016,AUTOMATIC,SALOON,HYBRID,1490,170000,11500000
TOYOTA,AXIO,0,2010,AUTOMATIC,SALOON,HYBRID,1490,148263,8290000
TOYOTA,PRIUS,0,2011,AUTOMATIC,HATCHBACK,HYBRID,1790,118221,9675000
TOYOTA,PRIUS,S GRADE,2014,AUTOMATIC,SALOON,HYBRID,1800,128000,11250000
TOYOTA,AQUA,0,2012,AUTOMATIC,HATCHBACK,HYBRID,1490,180000,8500000
TOYOTA,AQUA,2014,2014,AUTOMATIC,HATCHBACK,HYBRID,1500,123000,8100000
TOYOTA,AXIO,WXB,2017,AUTOMATIC,SALOON,HYBRID,1500,118542,13950000
TOYOTA,PRIUS,ALPHA 7 SEATER,2013,AUTOMATIC,STATION WAGON,HYBRID,1790,187000,10990000
TOYOTA,VELLFIRE,HV Z PREMIER,2024,AUTOMATIC,MPV,HYBRID,2500,675,69000000
TOYOTA,AQUA,S GRADE,2016,AUTOMATIC,HATCHBACK,HYBRID,1500,146000,8200000
TOYOTA,AQUA,TOYOTA,2013,AUTOMATIC,HATCHBACK,HYBRID,1500,97551,8950000
TOYOTA,FIELDER,AXIO FIELDER WXB,2016,AUTOMATIC,HATCHBACK,HYBRID,1500,140000,11500000
TOYOTA,AQUA,TOYOTA AQUA X URBAN,2015,AUTOMATIC,HATCHBACK,HYBRID,1500,110000,8975000
TOYOTA,AQUA,2017,2017,AUTOMATIC,HATCHBACK,HYBRID,1490,117000,10750000
TOYOTA,AQUA,S GRADE ,2014,AUTOMATIC,HATCHBACK,HYBRID,1500,95000,7975000
TOYOTA,AQUA,URBAN LED EDITION,2017,AUTOMATIC,HATCHBACK,HYBRID,1500,54800,9590000
TOYOTA,AQUA,LIMITED EDITION,2014,AUTOMATIC,HATCHBACK,HYBRID,1500,93000,7800000
TOYOTA,VOXY,V GRADE (1ST OWNER),2014,AUTOMATIC,MPV,HYBRID,1800,79000,18900000
TOYOTA,AQUA,AQUA G GRADE,2017,AUTOMATIC,HATCHBACK,HYBRID,1500,41000,12500000
TOYOTA,PRIUS,2012,2012,AUTOMATIC,SALOON,HYBRID,1800,171000,9600000
TOYOTA,AQUA,0,2014,AUTOMATIC,HATCHBACK,HYBRID,1500,110000,7950000
TOYOTA,AQUA,S GRADE,2013,AUTOMATIC,0,HYBRID,1500,126000,8000000
TOYOTA,PRIUS,S TOURING,2012,AUTOMATIC,0,HYBRID,1800,169700,10000000
TOYOTA,COROLLA,TOYOTA,1986,MANUAL,SALOON,PETROL,1500,47255,625000
TOYOTA,COROLLA,80,1986,MANUAL,SALOON,PETROL,1500,47255,625000
TOYOTA,CERES,0,1992,MANUAL,SALOON,PETROL,1500,280718,2795000
TOYOTA,COROLLA,1986,1986,MANUAL,STATION WAGON,PETROL,1300,100000,1325000
TOYOTA,COROLLA,DX WAGAN,1986,MANUAL,SALOON,PETROL,1500,45256,498000
TOYOTA,CORONA,AT-150,1987,MANUAL,SALOON,PETROL,1500,220000,1375000
TOYOTA,COROLLA,DX WAGON,2000,MANUAL,STATION WAGON,PETROL,1330,253000,2899000
TOYOTA,COROLLA,0,1986,MANUAL,SALOON,PETROL,1500,69253,675000
TOYOTA,COROLLA,0,1986,MANUAL,SALOON,PETROL,1500,69253,675000
TOYOTA,CARINA,AT 170,1990,MANUAL,SALOON,PETROL,1499,100000,1750000
TOYOTA,CARINA,CARINA GT,2001,MANUAL,SALOON,PETROL,1500,255000,5150000
TOYOTA,RAV4,J STYLE,1999,MANUAL,SUV / 4X4,PETROL,2000,168000,3990000
TOYOTA,COROLLA,COROLLA KE20,1972,MANUAL,HATCHBACK,PETROL,1200,125000,500000
TOYOTA,COROLLA,DX WAGON KE72,1985,MANUAL,0,PETROL,1300,100000,1650000
TOYOTA,COROLLA,WAGON,1986,MANUAL,STATION WAGON,PETROL,1460,63087,1265000
TOYOTA,CORSA,EL 51,1997,MANUAL,SALOON,PETROL,1500,100000,2200000
TOYOTA,LAND CRUISER PRADO,GX,2003,MANUAL,SUV / 4X4,PETROL,2700,126000,14900000
TOYOTA,COROLLA,KE72 DX,1983,MANUAL,STATION WAGON,PETROL,1300,200000,850000
TOYOTA,COROLLA,KE50,1976,MANUAL,0,PETROL,1200,411600,320000
TOYOTA,COROLLA,110,1998,MANUAL,SALOON,PETROL,1300,162500,3500000
TOYOTA,YARIS,0,2008,MANUAL,SALOON,PETROL,1298,136668,5990000
TOYOTA,CARINA,TOYOTA,1984,MANUAL,SALOON,PETROL,1500,175000,675000
TOYOTA,CORONA,AT177,1989,MANUAL,HATCHBACK,PETROL,1500,250000,1075000
TOYOTA,AVANZA,0,2008,MANUAL,STATION WAGON,PETROL,1300,186000,5560000
TOYOTA,SOLUNA,0,2001,MANUAL,SALOON,PETROL,1500,166000,2990000
TOYOTA,COROLLA,1976,1976,MANUAL,SALOON,PETROL,1000,100000,750000
TOYOTA,COROLLA,121,2005,MANUAL,SALOON,PETROL,1300,172000,5200000
TOYOTA,YARIS,TOYOTA,2007,MANUAL,SALOON,PETROL,1300,103173,6150000
TOYOTA,COROLLA,EE 96,1991,MANUAL,STATION WAGON,PETROL,1300,200000,1400000
TOYOTA,TERCEL,TOYOTA,1993,MANUAL,SALOON,PETROL,1300,119000,2150000
TOYOTA,CARINA,0,1985,MANUAL,SALOON,PETROL,1500,22000,1200000
TOYOTA,LAND CRUISER PRADO,PRADO 120,2004,MANUAL,SUV / 4X4,PETROL,2700,138000,15950000
TOYOTA,COROLLA,EE80,1987,MANUAL,SALOON,PETROL,1300,264000,1050000
TOYOTA,CARINA,TOYOTA,1986,MANUAL,SALOON,PETROL,1500,15925,1350000
TOYOTA,CARINA,0,1987,MANUAL,SALOON,PETROL,1500,130000,760000
TOYOTA,COROLLA,DX WAGON,1986,MANUAL,STATION WAGON,PETROL,1500,345303,1875000
TOYOTA,CORONA,TOYOTA,1987,MANUAL,SALOON,PETROL,1500,400000,850000
TOYOTA,COROLLA,TOYOTA,1987,MANUAL,STATION WAGON,PETROL,1500,28352,1250000
TOYOTA,COROLLA,DX WAGON,1984,MANUAL,STATION WAGON,PETROL,1300,120430,1540000
TOYOTA,RAV4,TOYOTA,1999,MANUAL,SUV / 4X4,PETROL,1990,236000,3950000
TOYOTA,COROLLA,KE 72,1986,MANUAL,STATION WAGON,PETROL,1300,100000,1050000
TOYOTA,COROLLA,AE 80,1984,MANUAL,0,PETROL,1500,180000,775000
TOYOTA,COROLLA,AE82 GT,1986,MANUAL,HATCHBACK,PETROL,1600,196000,3200000
TOYOTA,COROLLA,0,1979,MANUAL,SALOON,PETROL,1300,397680,900000
TOYOTA,COROLLA,KE72,1990,MANUAL,STATION WAGON,PETROL,1290,127800,950000
TOYOTA,COROLLA,KE20,1973,MANUAL,SALOON,PETROL,1300,100000,630000
TOYOTA,COROLLA,110,1995,MANUAL,SALOON,PETROL,1500,167000,2875000
TOYOTA,COROLLA,KE50,1976,MANUAL,SALOON,PETROL,1200,20000,550000
TOYOTA,COROLLA,KE 20,1973,MANUAL,0,PETROL,1300,189000,675000
TOYOTA,COROLLA,TOYOTA COROLLA KE72V,1983,MANUAL,STATION WAGON,PETROL,1500,276615,1100000
TOYOTA,LAND CRUISER PRADO,TOYOTA,2000,MANUAL,SUV / 4X4,DIESEL,3000,85000,15300000
TOYOTA,LAND CRUISER PRADO,120 DIESEL,2005,MANUAL,SUV / 4X4,DIESEL,3000,135000,16500000
TOYOTA,HILUX,TOYOTA,2007,MANUAL,SUV / 4X4,DIESEL,3000,238000,11990000
TOYOTA,LAND CRUISER PRADO,DIESEL,2015,MANUAL,SUV / 4X4,DIESEL,2968,168000,35000000
TOYOTA,COROLLA,0,1996,MANUAL,HATCHBACK,DIESEL,2000,248205,2495000
TOYOTA,HILUX,TOYOTA,1992,MANUAL,0,DIESEL,2446,31200,2975000
TOYOTA,HILUX,TOYOTA,2011,MANUAL,SUV / 4X4,DIESEL,2500,175000,11500000
TOYOTA,HILUX,VIRGO (CHAMP),2013,MANUAL,SUV / 4X4,DIESEL,2500,154000,13650000
TOYOTA,HILUX,DOUBLE CAB 4 X4,2010,MANUAL,SUV / 4X4,DIESEL,2494,122580,11775000
TOYOTA,CORSA,TOYOTA,1991,MANUAL,HATCHBACK,DIESEL,1450,285600,2600000
TOYOTA,HILUX,0,1998,MANUAL,SUV / 4X4,DIESEL,2770,292714,5495000
TOYOTA,COROLLA,DIESEL CE 142,2011,MANUAL,SALOON,DIESEL,2000,90400,9500000
TOYOTA,COROLLA,121 DISEL LIMITED,2006,MANUAL,SALOON,DIESEL,1980,192000,6350000
TOYOTA,HILUX,0,2011,MANUAL,SUV / 4X4,DIESEL,2494,354816,13000000
TOYOTA,LAND CRUISER PRADO,TOYOTA,2000,MANUAL,0,DIESEL,3000,167000,14000000
TOYOTA,COROLLA,II,1990,MANUAL,HATCHBACK,DIESEL,1450,255600,2875000
TOYOTA,HILUX,TOYOTA HILUX VIGO,2010,MANUAL,SUV / 4X4,DIESEL,2500,145000,11000000
TOYOTA,LAND CRUISER PRADO,1995,1995,MANUAL,SUV / 4X4,DIESEL,3000,280000,14300000
TOYOTA,LAND CRUISER PRADO,0,2013,MANUAL,STATION WAGON,DIESEL,2986,148000,38000000
TOYOTA,LAND CRUISER PRADO,LJ79,1991,MANUAL,SUV / 4X4,DIESEL,2800,285000,12675000
TOYOTA,LAND CRUISER PRADO,LJ70,1986,MANUAL,SUV / 4X4,DIESEL,2446,325000,8975000
TOYOTA,LAND CRUISER PRADO,TOYOTA,2000,MANUAL,SUV / 4X4,DIESEL,3000,189000,11500000
TOYOTA,LAND CRUISER PRADO,TOYOTA LAND CRUISER,2018,MANUAL,SUV / 4X4,DIESEL,4461,48967,48000000
TOYOTA,CORSA,CAR,1991,MANUAL,SALOON,DIESEL,1500,224000,2400000
TOYOTA,COROLLA,110,1997,MANUAL,0,DIESEL,2000,170000,2700000
TOYOTA,HILUX,TOYOTA,2007,MANUAL,0,DIESEL,2500,138000,10900000
TOYOTA,HILUX,HILUX,2006,MANUAL,SUV / 4X4,DIESEL,3000,267000,10950000
TOYOTA,HILUX,VIGO,2010,MANUAL,SUV / 4X4,DIESEL,2982,196000,10000000
TOYOTA,HILUX,0,2007,MANUAL,SUV / 4X4,DIESEL,2800,150000,9675000
TOYOTA,LAND CRUISER PRADO,76 SERIES CHOGM,2010,MANUAL,SUV / 4X4,DIESEL,4200,197000,40000000
TOYOTA,MARK,2 DISEL 2L TURBO ,1997,MANUAL,SALOON,DIESEL,2500,214000,2900000
TOYOTA,HILUX,TOYOTA HILUX 2KD,2010,MANUAL,0,DIESEL,2500,202000,7500000
TOYOTA,LAND CRUISER PRADO,DIESEL/MANUAL,2015,MANUAL,SUV / 4X4,DIESEL,3000,112000,35000000
TOYOTA,OTHER MODEL,HILUX 165,1997,MANUAL,0,DIESEL,2440,350000,6800000
TOYOTA,HILUX,2008,2008,MANUAL,SUV / 4X4,DIESEL,2490,206000,11500000
TOYOTA,HILUX,DOUBLE CAB,2008,MANUAL,SUV / 4X4,DIESEL,2982,129300,11000000
TOYOTA,HILUX,0,2018,MANUAL,0,DIESEL,2500,244007,20000000
TOYOTA,HILUX,LN166,2004,MANUAL,0,DIESEL,3000,185000,7999000
TOYOTA,HILUX,DOUBLE CAB 4X4,2011,MANUAL,SUV / 4X4,DIESEL,2494,225000,12750000
TOYOTA,COROLLA,1992,1992,MANUAL,SALOON,DIESEL,1995,195000,2600000
TOYOTA,LAND CRUISER PRADO,PRADO 150 DIESEL,2015,MANUAL,SUV / 4X4,DIESEL,3000,163000,36000000
TOYOTA,HILUX,VIGO,2007,MANUAL,0,DIESEL,2497,120000,11500000
TOYOTA,LAND CRUISER PRADO,TRJ 120 GX,2007,MANUAL,SUV / 4X4,DIESEL,3000,137000,17000000
TOYOTA,LAND CRUISER PRADO,2015,2015,MANUAL,SUV / 4X4,DIESEL,3000,130000,39800000
TOYOTA,COROLLA,TOYOTA COROLLA,1993,MANUAL,STATION WAGON,DIESEL,1300,175000,1800000
TOYOTA,LAND CRUISER PRADO,BOX SHORT WHEEL LJ70,1986,MANUAL,SUV / 4X4,DIESEL,2500,234500,7950000
TOYOTA,COROLLA,CE90,1991,MANUAL,SALOON,DIESEL,1830,100000,1700000
TOYOTA,LAND CRUISER PRADO,TOYOTA,1981,MANUAL,SUV / 4X4,DIESEL,3000,151200,5700000
TOYOTA,COROLLA,CE-90,1991,MANUAL,SALOON,DIESEL,1970,437322,2090000
TOYOTA,CARINA,170,1990,MANUAL,SALOON,DIESEL,1500,277200,2000000
TOYOTA,LAND CRUISER PRADO,0,2013,MANUAL,SUV / 4X4,DIESEL,3000,59000,34000000
TOYOTA,HILUX,VIGO 4WD,2007,MANUAL,SUV / 4X4,DIESEL,2982,208000,10500000
TOYOTA,COROLLA,CE110,1996,MANUAL,SALOON,DIESEL,1970,330000,2890000
TOYOTA,STARLET,SPORT MODEL,1988,MANUAL,HATCHBACK,DIESEL,1500,310800,1575000
TOYOTA,LAND CRUISER PRADO,TX 150,2014,MANUAL,SUV / 4X4,DIESEL,2985,199000,41700000
TOYOTA,HILUX,2017,2017,MANUAL,0,DIESEL,2500,150000,18500000
TOYOTA,HILUX,0,2008,MANUAL,SUV / 4X4,DIESEL,2500,113000,9800000
TOYOTA,COROLLA,EE96,1987,MANUAL,SALOON,DIESEL,1290,200000,2550000
TOYOTA,HILUX,0,2011,MANUAL,SUV / 4X4,DIESEL,3956,131500,11000000
TOYOTA,OTHER MODEL,LH 55 DOUBLE CAB,1985,MANUAL,SALOON,DIESEL,2500,380000,1800000
TOYOTA,LAND CRUISER PRADO,1983,1983,MANUAL,SUV / 4X4,DIESEL,3000,352800,5850000
TOYOTA,LAND CRUISER PRADO,6FWD FULLY LOADED,2017,TIPTRONIC,SUV / 4X4,PETROL,2700,36000,45500000
TOYOTA,LAND CRUISER SAHARA,URJ202 V8 ZX,2016,TIPTRONIC,SUV / 4X4,PETROL,4600,37900,95000000
TOYOTA,LAND CRUISER SAHARA,ZX BRAND NEW,2024,TIPTRONIC,SUV / 4X4,PETROL,3500,0,107000000
TOYOTA,LAND CRUISER PRADO,250 FIRST EDITION,2024,TIPTRONIC,SUV / 4X4,PETROL,2700,2000,68500000
TOYOTA,HARRIER,ADVANCE PREMIUM,2023,TIPTRONIC,SUV / 4X4,PETROL,2000,8000,38500000
TOYOTA,LAND CRUISER PRADO,150,2013,TIPTRONIC,SUV / 4X4,PETROL,2700,144000,39000000
TOYOTA,HARRIER,2001,2001,TIPTRONIC,SUV / 4X4,PETROL,2400,169000,6250000
TOYOTA,LAND CRUISER PRADO,2024,2024,TIPTRONIC,SUV / 4X4,PETROL,2700,5200,64000000
TOYOTA,LAND CRUISER PRADO, TX 150,2020,TIPTRONIC,SUV / 4X4,PETROL,2700,93300,60000000
TOYOTA,LAND CRUISER SAHARA,ZX,2023,TIPTRONIC,SUV / 4X4,PETROL,3500,6000,91500000
TOYOTA,LAND CRUISER PRADO,TX-L,2023,TIPTRONIC,SUV / 4X4,PETROL,2700,7500,63500000
TOYOTA,LAND CRUISER PRADO,250 VX 1ST EDITION,2024,TIPTRONIC,SUV / 4X4,PETROL,2700,1000,68500000
TOYOTA,LAND CRUISER PRADO,VX 1ST EDITION NEW ,2024,TIPTRONIC,SUV / 4X4,PETROL,2700,1000,68500000
TOYOTA,YARIS,CROSS Z ADVENTURE,2024,TIPTRONIC,STATION WAGON,PETROL,1500,10000,16990000
TOYOTA,LAND CRUISER SAHARA,ZX,2024,TIPTRONIC,SUV / 4X4,PETROL,3300,10000,91500000
TOYOTA,CHR,GT TURBO,2016,TIPTRONIC,HATCHBACK,PETROL,1200,75000,15650000
TOYOTA,LAND CRUISER PRADO,CRUISER VX VJA300W,2023,TIPTRONIC,SUV / 4X4,PETROL,3500,10000,83500000
TOYOTA,LAND CRUISER PRADO,VX BRAND NEW,2024,TIPTRONIC,SUV / 4X4,PETROL,2700,0,66000000
TOYOTA,LAND CRUISER SAHARA,ZX HIGHEST SPEC,2024,TIPTRONIC,SUV / 4X4,PETROL,3500,0,98500000
TOYOTA,VOXY,FULLY LOADED ,2024,TIPTRONIC,MPV,PETROL,1800,3500,31800000
TOYOTA,LAND CRUISER SAHARA,V8 ZX,2012,TIPTRONIC,SUV / 4X4,PETROL,4700,125000,56500000
TOYOTA,RAV4,2.4 VVTI G GRADE,2008,TIPTRONIC,SUV / 4X4,PETROL,2400,158000,8850000
TOYOTA,LAND CRUISER PRADO,TX 150,2015,TIPTRONIC,STATION WAGON,PETROL,2690,76000,49000000
TOYOTA,LAND CRUISER PRADO,LC250 VX,2024,TIPTRONIC,SUV / 4X4,PETROL,2790,0,68000000
TOYOTA,LAND CRUISER PRADO,TOYOTA,2014,TIPTRONIC,SUV / 4X4,PETROL,2690,65000,42500000
TOYOTA,LAND CRUISER PRADO,250 VX,2024,TIPTRONIC,SUV / 4X4,PETROL,2700,0,66000000
TOYOTA,LAND CRUISER SAHARA,LC 300 ZX,2025,TIPTRONIC,SUV / 4X4,PETROL,3500,0,112500000
TOYOTA,LAND CRUISER PRADO,TXL 150 FULLYLOADED,2012,TIPTRONIC,SUV / 4X4,PETROL,2700,175000,36000000
TOYOTA,LAND CRUISER PRADO,G FRONTIER ,2017,TIPTRONIC,SUV / 4X4,PETROL,2700,120000,57500000
TOYOTA,LAND CRUISER PRADO,2016,2016,TIPTRONIC,SUV / 4X4,PETROL,2700,81000,48000000
TOYOTA,ROOMY,CUSTOM GT 1000CC,2023,TIPTRONIC,MPV,PETROL,1000,15000,9400000
TOYOTA,LAND CRUISER PRADO,250 VX FIRST EDITION,2023,TIPTRONIC,SUV / 4X4,PETROL,2700,10000,58500000
TOYOTA,LAND CRUISER PRADO,TOYOTA PRADO TRJ150,2017,TIPTRONIC,SUV / 4X4,PETROL,2700,79000,47500000
TOYOTA,LAND CRUISER PRADO,G FRONTIER TX,2017,TIPTRONIC,SUV / 4X4,PETROL,2700,87700,56000000
TOYOTA,VIOS,G GRADE LIMITED,2007,TIPTRONIC,SALOON,PETROL,1500,140000,6150000
TOYOTA,LAND CRUISER PRADO,TRJ150 TX LIMITED,2024,TIPTRONIC,SUV / 4X4,PETROL,2790,100,60000000
TOYOTA,LAND CRUISER PRADO,TX 150,2017,TIPTRONIC,SUV / 4X4,PETROL,2700,140000,27500000
TOYOTA,LAND CRUISER PRADO,TX 150   (6 FORWARD),2015,TIPTRONIC,SUV / 4X4,PETROL,2700,100000,46500000
TOYOTA,LAND CRUISER PRADO,0,2017,TIPTRONIC,SUV / 4X4,PETROL,2690,20000,57500000
TOYOTA,CHR,GT,2017,TIPTRONIC,SUV / 4X4,PETROL,1200,114900,14200000
TOYOTA,CHR,0,2018,TIPTRONIC,SUV / 4X4,PETROL,1200,97000,14200000
TOYOTA,LAND CRUISER SAHARA,LC300,2024,TIPTRONIC,SUV / 4X4,PETROL,3500,0,110000000
TOYOTA,LAND CRUISER PRADO,LAND CRUISER PRADO,2011,TIPTRONIC,SUV / 4X4,PETROL,2700,85830,32500000
TOYOTA,LAND CRUISER SAHARA,V8,2010,TIPTRONIC,SUV / 4X4,PETROL,4800,95000,47000000
TOYOTA,LAND CRUISER PRADO,TOYOTA,2015,TIPTRONIC,SUV / 4X4,PETROL,2700,106000,45000000
TOYOTA,PREMIO,G SUPERIOR,2018,TIPTRONIC,SALOON,PETROL,1500,69000,17800000
TOYOTA,LAND CRUISER PRADO,6 FORWARD ,2015,TIPTRONIC,SUV / 4X4,PETROL,2700,97000,46500000
TOYOTA,LAND CRUISER SAHARA,ZX,2017,TIPTRONIC,SUV / 4X4,PETROL,4600,87000,87500000
TOYOTA,LAND CRUISER PRADO,ZX GDJ250W DIESEL ,2024,TIPTRONIC,MPV,DIESEL,2800,10000,74000000
TOYOTA,HILUX,ROCCO BRAND NEW,2025,TIPTRONIC,SUV / 4X4,DIESEL,2800,0,27800000
TOYOTA,HILUX,ROCCO,2024,TIPTRONIC,SUV / 4X4,DIESEL,2800,0,28250000
TOYOTA,LAND CRUISER SAHARA,SAHARA V8,2015,TIPTRONIC,SUV / 4X4,DIESEL,4500,42000,82500000
TOYOTA,HILUX,ROCCO CAB,2025,TIPTRONIC,SUV / 4X4,DIESEL,2800,10,25250000
TOYOTA,LAND CRUISER SAHARA,HIGHEST SPEC,2016,TIPTRONIC,SUV / 4X4,DIESEL,4600,120000,80000000
TOYOTA,LAND CRUISER PRADO,CRUISER ZX FJA300W,2023,TIPTRONIC,SUV / 4X4,DIESEL,3300,10000,90500000
TOYOTA,HILUX,GR SPORT,2024,TIPTRONIC,SUV / 4X4,DIESEL,2800,0,29500000
TOYOTA,HILUX,GR SPORT ,2024,TIPTRONIC,SUV / 4X4,DIESEL,2800,0,29500000
TOYOTA,LAND CRUISER SAHARA,LC300 ZX DIESEL,2024,TIPTRONIC,SUV / 4X4,DIESEL,3300,0,116500000
TOYOTA,HILUX,2.4 GR SPORT  JAPAN,2024,TIPTRONIC,MPV,DIESEL,2400,0,22900000
TOYOTA,HILUX,REVO GR SPORT 2.8,2024,TIPTRONIC,SUV / 4X4,DIESEL,2800,15000,23200000
TOYOTA,LAND CRUISER PRADO,PRADO TX JEEP,2012,TIPTRONIC,SUV / 4X4,DIESEL,3000,86904,41500000
TOYOTA,LAND CRUISER PRADO,TX,2015,TIPTRONIC,SUV / 4X4,DIESEL,3000,135000,49500000
TOYOTA,LAND CRUISER PRADO,150 DIESEL,2012,TIPTRONIC,SUV / 4X4,DIESEL,3000,143000,40500000
TOYOTA,LAND CRUISER SAHARA,DIESEL 7SEATER,2024,TIPTRONIC,SUV / 4X4,DIESEL,3300,50,13950000
TOYOTA,LAND CRUISER PRADO,250 FIRST EDITION ZX,2024,TIPTRONIC,SUV / 4X4,DIESEL,2800,15000,78000000
TOYOTA,HILUX,GR SPORT,2024,TIPTRONIC,SUV / 4X4,DIESEL,2800,0,27900000
TOYOTA,LAND CRUISER SAHARA,VX,2017,TIPTRONIC,SUV / 4X4,DIESEL,4500,157000,115000000
TOYOTA,LAND CRUISER PRADO,2013,2013,TIPTRONIC,SUV / 4X4,DIESEL,3000,237000,39500000
TOYOTA,LAND CRUISER PRADO,SAHARA DIESEL,2024,TIPTRONIC,SUV / 4X4,DIESEL,3500,1001,130000000
TOYOTA,LAND CRUISER SAHARA,0,2014,TIPTRONIC,SUV / 4X4,DIESEL,4200,120000,76000000
TOYOTA,LAND CRUISER SAHARA,V8,2016,TIPTRONIC,0,DIESEL,4400,124000,87500000
TOYOTA,LAND CRUISER SAHARA,VX ,2013,TIPTRONIC,SUV / 4X4,DIESEL,4500,125000,67500000
TOYOTA,VOXY,TOYOTA,2014,TIPTRONIC,MPV,HYBRID,1800,108000,16500000
TOYOTA,YARIS,CROSS Z ,2024,TIPTRONIC,HATCHBACK,HYBRID,1500,800,18000000
TOYOTA,RAIZE,Z 1200CC HYBRID,2023,TIPTRONIC,SUV / 4X4,HYBRID,1200,15000,11950000
TOYOTA,YARIS,CROSS Z HYBRID JAPAN,2023,TIPTRONIC,SUV / 4X4,HYBRID,1500,15000,15200000
TOYOTA,VOXY,G GRADE,2014,TIPTRONIC,MPV,HYBRID,1800,120000,18200000
TOYOTA,CROWN,ATHLETE G,2015,TIPTRONIC,SALOON,HYBRID,2500,135000,39500000
NISSAN,MARCH,SMART KEY,2010,AUTOMATIC,HATCHBACK,PETROL,1300,125000,4725000
NISSAN,MARCH,K11,2006,AUTOMATIC,HATCHBACK,PETROL,1000,190000,3200000
NISSAN,TIIDA,0,2008,AUTOMATIC,SALOON,PETROL,1500,128000,5500000
NISSAN,SUNNY,SUPER SALOON,2007,AUTOMATIC,SALOON,PETROL,1295,115000,4600000
NISSAN,SUNNY,SUPER SALOON,2002,AUTOMATIC,SALOON,PETROL,1500,110000,3750000
NISSAN,JUKE,TECHNA PLUS UK BOSE,2020,AUTOMATIC,SUV / 4X4,PETROL,1000,44000,15500000
NISSAN,MARCH,0,2001,AUTOMATIC,0,PETROL,990,133269,3050000
NISSAN,X-TRAIL,NT32  ( PETROL ),2017,AUTOMATIC,SUV / 4X4,PETROL,2000,20000,18500000
NISSAN,TEANA,XV250 V6,2013,AUTOMATIC,SALOON,PETROL,2500,117000,11500000
NISSAN,ALMERA,E NEW,2024,AUTOMATIC,SALOON,PETROL,1000,20,12000000
NISSAN,ALMERA,E,2025,AUTOMATIC,SALOON,PETROL,1000,20,12000000
NISSAN,DAYZ,0,2017,AUTOMATIC,HATCHBACK,PETROL,650,116853,6595000
NISSAN,X-TRAIL,0,2010,AUTOMATIC,SUV / 4X4,PETROL,2500,152000,8190000
NISSAN,X-TRAIL,NISSAN X-TRAIL,2014,AUTOMATIC,SUV / 4X4,PETROL,2000,156000,12200000
NISSAN,X-TRAIL,0,2014,AUTOMATIC,SUV / 4X4,PETROL,2000,145000,12750000
NISSAN,X-TRAIL,0,2001,AUTOMATIC,SUV / 4X4,PETROL,2000,159000,5650000
NISSAN,TIIDA,0,2009,AUTOMATIC,SALOON,PETROL,1598,168000,6290000
NISSAN,WINGROAD,Y12,2011,AUTOMATIC,STATION WAGON,PETROL,1500,123000,5790000
NISSAN,DAYZ,2015,2015,AUTOMATIC,HATCHBACK,PETROL,650,68157,5675000
NISSAN,MARCH,AK12,2007,AUTOMATIC,HATCHBACK,PETROL,1300,180000,4100000
NISSAN,ALMERA,1L E,2025,AUTOMATIC,SALOON,PETROL,1000,0,12985000
NISSAN,ALMERA,VL,2023,AUTOMATIC,SALOON,PETROL,1000,28000,11700000
NISSAN,QASHQAI,0,2018,AUTOMATIC,HATCHBACK,PETROL,1,84200,15500000
NISSAN,SUNNY,N16 AUTO,2001,AUTOMATIC,SALOON,PETROL,1500,135000,3795000
NISSAN,X-TRAIL,0,2016,AUTOMATIC,0,PETROL,1990,125000,11000000
NISSAN,MARCH,EMBASSY,2018,AUTOMATIC,HATCHBACK,PETROL,1200,46000,7800000
NISSAN,QASHQAI,TEKNA PLUS (TURBO),2018,AUTOMATIC,HATCHBACK,PETROL,1200,67000,17000000
NISSAN,JUKE,TEKNA,2025,AUTOMATIC,SUV / 4X4,PETROL,1000,2,23250000
NISSAN,SUNNY,0,1996,AUTOMATIC,0,PETROL,1300,180966,3000000
NISSAN,AD WAGON,0,2002,AUTOMATIC,STATION WAGON,PETROL,1290,288680,3600000
NISSAN,TIIDA,LATIO,2006,AUTOMATIC,SALOON,PETROL,1500,188000,4400000
NISSAN,DAYZ,0,2018,AUTOMATIC,HATCHBACK,PETROL,650,49600,7250000
NISSAN,SUNNY,SUPER SALOON SPLEND,2000,AUTOMATIC,SALOON,PETROL,1500,199990,4000000
NISSAN,TIIDA,LATIO KF-,2007,AUTOMATIC,SALOON,PETROL,1490,170000,4975000
NISSAN,CEFIRO,0,2002,AUTOMATIC,SALOON,PETROL,1790,110000,3390000
NISSAN,CEFIRO,J31,2007,AUTOMATIC,SALOON,PETROL,2000,120000,7500000
NISSAN,X-TRAIL,TIL HYBRID BRAND NEW,2025,AUTOMATIC,SUV / 4X4,PETROL,2000,0,31000000
NISSAN,JUKE,SPORT EDITION,2025,AUTOMATIC,SUV / 4X4,PETROL,1000,0,23500000
NISSAN,DUALIS,2WD 4WD,2011,AUTOMATIC,SUV / 4X4,PETROL,2000,135000,8500000
