,brand,model,Trim / Edition,year,Transmission,Body type,fuel_type,Engine capacity,Mileage,vehicle_price,COMBINED
1909,SUZUKI,SWIFT,HYBRID MZ JAPAN,2023,TIPTRONIC,HATCHBACK,HYBRID,1200,15000,10300000,SWIFT HYBRID MZ JAPAN
1910,MICRO,X25,0,2018,AUTOMATIC,HATCHBACK,PETROL,1500,110000,6700000,X25 0
1911,MICRO,X25,0,2017,AUTOMATIC,SUV / 4X4,PETROL,1500,108605,5700000,X25 0
1912,MICRO,VOLEEX,0,2013,AUTOMATIC,HATCHBACK,PETROL,1500,94000,4000000,VOLEEX 0
1913,MICRO,PANDA,AUTO,2019,AUTOMATIC,HATCHBACK,PETROL,1000,29000,3850000,PANDA AUTO
1914,MICRO,OTHER MODEL,0,2024,AUTOMATIC,0,PETROL,1500,1600,12800000,OTHER MODEL 0
1915,MICRO,PANDA,0,2017,AUTOMATIC,HATCHBACK,PETROL,1000,56000,3550000,PANDA 0
1916,MICRO,TREND,CAR,2010,AUTOMATIC,HATCHBACK,PETROL,1100,70000,680000,TREND CAR
1917,MICRO,TREND,MICRO,2005,AUTOMATIC,SUV / 4X4,PETROL,2000,125000,4850000,TREND MICRO
1918,MICRO,OTHER MODEL,ALMAZ,2023,AUTOMATIC,SUV / 4X4,PETROL,1500,16000,19200000,OTHER MODEL ALMAZ
1919,MICRO,BAIC,MICRO BAIC X25 2018,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,30000,6850000,BAIC MICRO BAIC X25 2018
1920,MICRO,TREND,2010,2010,AUTOMATIC,HATCHBACK,PETROL,1000,144000,1750000,TREND 2010
1921,MICRO,REXTON,7 SEATER DIESEL AUTO,2015,AUTOMATIC,SUV / 4X4,DIESEL,1998,72000,14650000,REXTON 7 SEATER DIESEL AUTO
1922,MICRO,KYRON,MICRO,2008,AUTOMATIC,SUV / 4X4,DIESEL,1998,202000,5500000,KYRON MICRO
1923,MICRO,KYRON,0,2009,AUTOMATIC,SUV / 4X4,DIESEL,1998,142095,6890000,KYRON 0
1924,MICRO,REXTON,MICRO 270 XDI,2008,AUTOMATIC,SUV / 4X4,DIESEL,2696,117000,8000000,REXTON MICRO 270 XDI
1925,MICRO,REXTON,2008,2008,AUTOMATIC,SUV / 4X4,DIESEL,2700,200000,7600000,REXTON 2008
1926,MICRO,KYRON,0,2007,AUTOMATIC,SUV / 4X4,DIESEL,2000,165000,5800000,KYRON 0
1927,MICRO,KYRON,2008,2008,AUTOMATIC,SUV / 4X4,DIESEL,1998,150000,5500000,KYRON 2008
1928,MICRO,KYRON,0,2008,AUTOMATIC,SUV / 4X4,DIESEL,2000,158000,5650000,KYRON 0
1929,MICRO,KORONDO,0,2011,AUTOMATIC,SUV / 4X4,DIESEL,1998,105186,6095000,KORONDO 0
1930,MICRO,KYRON,MICRO,2009,AUTOMATIC,0,DIESEL,2000,250000,5850000,KYRON MICRO
1931,MICRO,OTHER MODEL,MICRO RODIUNS 2014,2014,AUTOMATIC,STATION WAGON,DIESEL,2000,205000,7550000,OTHER MODEL MICRO RODIUNS 2014
1932,MICRO,REXTON,0,2015,AUTOMATIC,SUV / 4X4,DIESEL,1998,135297,15350000,REXTON 0
1933,MICRO,REXTON,0,2015,AUTOMATIC,SUV / 4X4,DIESEL,2,155000,14500000,REXTON 0
1934,MICRO,KYRON,0,2008,AUTOMATIC,SUV / 4X4,DIESEL,2000,148000,5300000,KYRON 0
1935,MICRO,PANDA,2017,2017,MANUAL,HATCHBACK,PETROL,1000,155000,3275000,PANDA 2017
1936,MICRO,PANDA,0,2017,MANUAL,HATCHBACK,PETROL,1000,45000,3275000,PANDA 0
1937,MICRO,PANDA CROSS,1342,2012,MANUAL,HATCHBACK,PETROL,1342,56932,2995000,PANDA CROSS 1342
1938,MICRO,PANDA,997,2015,MANUAL,HATCHBACK,PETROL,997,56116,2895000,PANDA 997
1939,MICRO,PANDA CROSS,PANDA CROSS,2015,MANUAL,0,PETROL,1342,76000,1600000,PANDA CROSS PANDA CROSS
1940,MICRO,PANDA CROSS,0,2016,MANUAL,HATCHBACK,PETROL,1342,81199,3690000,PANDA CROSS 0
1941,MICRO,PANDA CROSS,0,2015,MANUAL,HATCHBACK,PETROL,1342,88572,3590000,PANDA CROSS 0
1942,MICRO,PANDA,0,2015,MANUAL,HATCHBACK,PETROL,1324,50067,2991000,PANDA 0
1943,MICRO,PANDA,0,2017,MANUAL,HATCHBACK,PETROL,998,56333,3390000,PANDA 0
1944,MICRO,PANDA,0,2018,MANUAL,HATCHBACK,PETROL,998,42801,3390000,PANDA 0
1945,MICRO,PANDA,2016,2016,MANUAL,HATCHBACK,PETROL,1000,63000,2680000,PANDA 2016
1946,MICRO,PANDA CROSS,0,2018,MANUAL,HATCHBACK,PETROL,998,32294,3790000,PANDA CROSS 0
1947,MICRO,TREND,MICRO,2012,MANUAL,HATCHBACK,PETROL,1100,125000,1675000,TREND MICRO
1948,MICRO,TREND,0,2008,MANUAL,0,PETROL,1075,58000,1575000,TREND 0
1949,MICRO,PANDA,0,2015,MANUAL,HATCHBACK,PETROL,998,51911,2790000,PANDA 0
1950,MICRO,TREND,0,2013,MANUAL,HATCHBACK,PETROL,1075,56000,1850000,TREND 0
1951,MICRO,PANDA CROSS,MICRO,2016,MANUAL,HATCHBACK,PETROL,1,71000,3500000,PANDA CROSS MICRO
1952,MICRO,PANDA CROSS,0,2015,MANUAL,HATCHBACK,PETROL,1342,80237,3695000,PANDA CROSS 0
1953,MICRO,PANDA,MICRO PANDA 2017,2017,MANUAL,HATCHBACK,PETROL,998,101000,2990000,PANDA MICRO PANDA 2017
1954,MICRO,PANDA,0,2017,MANUAL,HATCHBACK,PETROL,998,83875,3540000,PANDA 0
1955,MICRO,PANDA,0,2015,MANUAL,HATCHBACK,PETROL,1000,17540,2990000,PANDA 0
1956,MICRO,MX 7,MARK II,2013,MANUAL,SALOON,PETROL,1499,178000,2800000,MX 7 MARK II
1957,MICRO,PANDA CROSS,MICRO,2013,MANUAL,HATCHBACK,PETROL,1300,58745,2650000,PANDA CROSS MICRO
1958,MICRO,TREND,0,2009,MANUAL,0,PETROL,1000,90000,1285000,TREND 0
1959,MICRO,PANDA CROSS,KT-,2012,MANUAL,HATCHBACK,PETROL,1300,87000,2575000,PANDA CROSS KT-
1960,MICRO,PANDA,2013,2013,MANUAL,HATCHBACK,PETROL,1000,78000,2350000,PANDA 2013
1961,MICRO,PANDA,2015,2015,MANUAL,HATCHBACK,PETROL,1000,112000,2750000,PANDA 2015
1962,MICRO,PANDA,MICRO,2017,MANUAL,HATCHBACK,PETROL,1000,102000,3150000,PANDA MICRO
1963,MICRO,ACTYON,0,2009,MANUAL,SUV / 4X4,DIESEL,1998,187696,4195000,ACTYON 0
1964,MITSUBISHI,LANCER,EVOLUTION X SST,2011,AUTOMATIC,SALOON,PETROL,2000,80000,16590000,LANCER EVOLUTION X SST
1965,MITSUBISHI,XPANDER,0,2019,AUTOMATIC,SUV / 4X4,PETROL,1500,100000,16000000,XPANDER 0
1966,MITSUBISHI,ECLIPSE CROSS,SUNROOF,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,89000,16200000,ECLIPSE CROSS SUNROOF
1967,MITSUBISHI,MONTERO,V6,2007,AUTOMATIC,SUV / 4X4,PETROL,3000,201590,19500000,MONTERO V6
1968,MITSUBISHI,ECLIPSE CROSS,G,2023,AUTOMATIC,SUV / 4X4,PETROL,1500,10,19300000,ECLIPSE CROSS G
1969,MITSUBISHI,ECLIPSE CROSS,2023,2023,AUTOMATIC,SUV / 4X4,PETROL,1500,10,20100000,ECLIPSE CROSS 2023
1970,MITSUBISHI,XPANDER,MITSUBISHI,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,69000,15950000,XPANDER MITSUBISHI
1971,MITSUBISHI,MONTERO,V6,2003,AUTOMATIC,SUV / 4X4,PETROL,3800,160000,13500000,MONTERO V6
1972,MITSUBISHI,XPANDER,XPANDER CROSS,2020,AUTOMATIC,SUV / 4X4,PETROL,1499,33000,16000000,XPANDER XPANDER CROSS
1973,MITSUBISHI,OUTLANDER,OUTLANDER ,2014,AUTOMATIC,SUV / 4X4,PETROL,2400,150125,13750000,OUTLANDER OUTLANDER
1974,MITSUBISHI,OUTLANDER,PETROL,2015,AUTOMATIC,SUV / 4X4,PETROL,2400,116605,16790000,OUTLANDER PETROL
1975,MITSUBISHI,ECLIPSE CROSS,FULLY LORDED ,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,56000,17790000,ECLIPSE CROSS FULLY LORDED
1976,MITSUBISHI,OUTLANDER,0,2012,AUTOMATIC,SUV / 4X4,PETROL,2000,93000,12399998,OUTLANDER 0
1977,MITSUBISHI,LANCER,0,1978,AUTOMATIC,STATION WAGON,PETROL,1400,90000,400000,LANCER 0
1978,MITSUBISHI,MONTERO,AUTO,2004,AUTOMATIC,SUV / 4X4,PETROL,3500,110000,13500000,MONTERO AUTO
1979,MITSUBISHI,MONTERO,0,2005,AUTOMATIC,SUV / 4X4,PETROL,3800,162000,15875000,MONTERO 0
1980,MITSUBISHI,MONTERO,MITSUBISHI,2005,AUTOMATIC,SUV / 4X4,PETROL,2970,139000,15575000,MONTERO MITSUBISHI
1981,MITSUBISHI,OTHER MODEL,MINICA,2001,AUTOMATIC,HATCHBACK,PETROL,660,165000,2875000,OTHER MODEL MINICA
1982,MITSUBISHI,RVR,0,2012,AUTOMATIC,SUV / 4X4,PETROL,1800,155000,10500000,RVR 0
1983,MITSUBISHI,XPANDER,XPANDER CROSS,2020,AUTOMATIC,MPV,PETROL,1499,55000,16350000,XPANDER XPANDER CROSS
1984,MITSUBISHI,XPANDER,G,2019,AUTOMATIC,SUV / 4X4,PETROL,1490,120000,16950000,XPANDER G
1985,MITSUBISHI,EK WAGON,EK WAGON CUSTOM,2016,AUTOMATIC,HATCHBACK,PETROL,650,88800,6250000,EK WAGON EK WAGON CUSTOM
1986,MITSUBISHI,MONTERO,0,2004,AUTOMATIC,SUV / 4X4,PETROL,3000,154000,8600000,MONTERO 0
1987,MITSUBISHI,EK SPACE,0,2018,AUTOMATIC,0,PETROL,650,128991,6150000,EK SPACE 0
1988,MITSUBISHI,ASX,1 OWNER,2015,AUTOMATIC,SUV / 4X4,PETROL,2000,157000,12850000,ASX 1 OWNER
1989,MITSUBISHI,XPANDER,0,2018,AUTOMATIC,0,PETROL,1500,43100,14500000,XPANDER 0
1990,MITSUBISHI,ECLIPSE CROSS,2018,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,66000,18250000,ECLIPSE CROSS 2018
1991,MITSUBISHI,MONTERO,0,2005,AUTOMATIC,0,PETROL,3000,138000,13500000,MONTERO 0
1992,MITSUBISHI,ECLIPSE CROSS,MITSUBISHI,2020,AUTOMATIC,HATCHBACK,PETROL,1499,20179,20000000,ECLIPSE CROSS MITSUBISHI
1993,MITSUBISHI,ECLIPSE CROSS,0,2020,AUTOMATIC,HATCHBACK,PETROL,1500,36000,20500000,ECLIPSE CROSS 0
1994,MITSUBISHI,GALANT,0,1978,AUTOMATIC,SALOON,PETROL,1600,120000,1075000,GALANT 0
1995,MITSUBISHI,PAJERO,IO GDI,2001,AUTOMATIC,SUV / 4X4,PETROL,1990,114000,6100000,PAJERO IO GDI
1996,MITSUBISHI,PAJERO,0,2000,AUTOMATIC,SUV / 4X4,PETROL,1990,180000,5395000,PAJERO 0
1997,MITSUBISHI,MONTERO,MITSUBISHI,2003,AUTOMATIC,SUV / 4X4,PETROL,3500,127000,13700000,MONTERO MITSUBISHI
1998,MITSUBISHI,EK WAGON,0,2017,AUTOMATIC,HATCHBACK,PETROL,650,106332,6150000,EK WAGON 0
1999,MITSUBISHI,EK WAGON,0,2016,AUTOMATIC,HATCHBACK,PETROL,650,71641,5890000,EK WAGON 0
2000,MITSUBISHI,XPANDER,CROSS ,2020,AUTOMATIC,SUV / 4X4,PETROL,1500,55000,17250000,XPANDER CROSS
2001,MITSUBISHI,EK WAGON,0,2016,AUTOMATIC,HATCHBACK,PETROL,650,91000,5675000,EK WAGON 0
2002,MITSUBISHI,OUTLANDER,PHEV NAVI,2015,AUTOMATIC,SUV / 4X4,PETROL,2000,124000,14800000,OUTLANDER PHEV NAVI
2003,MITSUBISHI,ECLIPSE CROSS,2018,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,63000,17500000,ECLIPSE CROSS 2018
2004,MITSUBISHI,ECLIPSE CROSS,0,2024,AUTOMATIC,SUV / 4X4,PETROL,1500,10,21500000,ECLIPSE CROSS 0
2005,MITSUBISHI,EK WAGON,0,2015,AUTOMATIC,HATCHBACK,PETROL,650,59492,6590000,EK WAGON 0
2006,MITSUBISHI,MONTERO,V6,2010,AUTOMATIC,SUV / 4X4,PETROL,3000,136900,21000000,MONTERO V6
2007,MITSUBISHI,ECLIPSE CROSS,ECLIPSE CROSS,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,51000,18000000,ECLIPSE CROSS ECLIPSE CROSS
2008,MITSUBISHI,MONTERO,V6 ,2007,AUTOMATIC,SUV / 4X4,PETROL,3000,183000,21900000,MONTERO V6
2009,MITSUBISHI,EK WAGON,0,2016,AUTOMATIC,HATCHBACK,PETROL,650,68184,5790000,EK WAGON 0
2010,MITSUBISHI,ECLIPSE CROSS,2019,2019,AUTOMATIC,SUV / 4X4,PETROL,1499,72000,16250000,ECLIPSE CROSS 2019
2011,MITSUBISHI,XPANDER,0,2019,AUTOMATIC,0,PETROL,1499,52393,17000000,XPANDER 0
2012,MITSUBISHI,ECLIPSE CROSS,G PLUS,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,48554,18850000,ECLIPSE CROSS G PLUS
2013,MITSUBISHI,OUTLANDER,PLUGIN HYBRID (PHEV),2014,AUTOMATIC,0,PETROL,2000,120000,15000000,OUTLANDER PLUGIN HYBRID (PHEV)
2014,MITSUBISHI,XPANDER,0,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,43000,15200000,XPANDER 0
2015,MITSUBISHI,PAJERO,0,2000,AUTOMATIC,SUV / 4X4,PETROL,3490,235000,10000000,PAJERO 0
2016,MITSUBISHI,ECLIPSE CROSS,0,2018,AUTOMATIC,0,PETROL,1500,138500,17700000,ECLIPSE CROSS 0
2017,MITSUBISHI,ECLIPSE CROSS,0,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,125000,18300000,ECLIPSE CROSS 0
2018,MITSUBISHI,XPANDER,2019,2019,AUTOMATIC,MPV,PETROL,1500,67000,16200000,XPANDER 2019
2019,MITSUBISHI,MONTERO,V6 2007 PETROL ,2007,AUTOMATIC,SUV / 4X4,PETROL,3000,195000,23500000,MONTERO V6 2007 PETROL
2020,MITSUBISHI,ECLIPSE CROSS,0,2018,AUTOMATIC,HATCHBACK,PETROL,1500,72000,17500000,ECLIPSE CROSS 0
2021,MITSUBISHI,OUTLANDER,0,2012,AUTOMATIC,SUV / 4X4,PETROL,2000,180000,10500000,OUTLANDER 0
2022,MITSUBISHI,EK WAGON,EK WAGON,2017,AUTOMATIC,HATCHBACK,PETROL,660,55000,6500000,EK WAGON EK WAGON
2023,MITSUBISHI,XPANDER,MITSUBISHI,2018,AUTOMATIC,SUV / 4X4,PETROL,1500,75000,16475000,XPANDER MITSUBISHI
2024,MITSUBISHI,XPANDER,0,2020,AUTOMATIC,HATCHBACK,PETROL,1500,67490,18500000,XPANDER 0
2025,MITSUBISHI,ECLIPSE CROSS,MITSUBISHI,2020,AUTOMATIC,SUV / 4X4,PETROL,1500,82000,21650000,ECLIPSE CROSS MITSUBISHI
2026,MITSUBISHI,ECLIPSE CROSS,0,2019,AUTOMATIC,SUV / 4X4,PETROL,1500,84600,19850000,ECLIPSE CROSS 0
2027,MITSUBISHI,MONTERO,0,2002,AUTOMATIC,SUV / 4X4,PETROL,3490,203289,13500000,MONTERO 0
2028,MITSUBISHI,XPANDER,0,2019,AUTOMATIC,0,PETROL,1499,63500,18900000,XPANDER 0
2029,MITSUBISHI,MONTERO,GLX,2013,AUTOMATIC,SUV / 4X4,DIESEL,3200,160000,25500000,MONTERO GLX
2030,MITSUBISHI,MONTERO,SPORT,2011,AUTOMATIC,SUV / 4X4,DIESEL,2500,123000,15600000,MONTERO SPORT
2031,MITSUBISHI,L200,2020,2020,AUTOMATIC,SUV / 4X4,DIESEL,2200,62693,21000000,L200 2020
2032,MITSUBISHI,L200,SPORTERO GLS (4WD),2020,AUTOMATIC,SUV / 4X4,DIESEL,2500,125000,18500000,L200 SPORTERO GLS (4WD)
2033,MITSUBISHI,MONTERO,SPORT,2012,AUTOMATIC,SUV / 4X4,DIESEL,2500,168000,14950000,MONTERO SPORT
2034,MITSUBISHI,L200,MITSUBISHI,2009,AUTOMATIC,SUV / 4X4,DIESEL,2800,182000,10000000,L200 MITSUBISHI
2035,MITSUBISHI,MONTERO,SPORT,2011,AUTOMATIC,SUV / 4X4,DIESEL,2500,135000,15900000,MONTERO SPORT
2036,MITSUBISHI,MONTERO,DIESEL,2015,AUTOMATIC,SUV / 4X4,DIESEL,3200,135000,29500000,MONTERO DIESEL
2037,MITSUBISHI,LANCER,CK 8,1998,AUTOMATIC,SALOON,DIESEL,1990,134000,2995000,LANCER CK 8
2038,MITSUBISHI,MONTERO,0,2015,AUTOMATIC,SUV / 4X4,DIESEL,3200,66000,38900000,MONTERO 0
2039,MITSUBISHI,MONTERO,GLX,2013,AUTOMATIC,SUV / 4X4,DIESEL,3200,160000,26800000,MONTERO GLX
2040,MITSUBISHI,MONTERO,2011,2011,AUTOMATIC,SUV / 4X4,DIESEL,2500,209000,16390000,MONTERO 2011
2041,MITSUBISHI,LIBERO,MITSUBISHI,1997,AUTOMATIC,0,DIESEL,1900,200000,1895000,LIBERO MITSUBISHI
2042,MITSUBISHI,MONTERO,GLX SUV,2013,AUTOMATIC,SUV / 4X4,DIESEL,3200,190000,26000000,MONTERO GLX SUV
2043,MITSUBISHI,MONTERO,0,2012,AUTOMATIC,SUV / 4X4,DIESEL,2500,144000,16850000,MONTERO 0
2044,MITSUBISHI,MONTERO,SPORT,2011,AUTOMATIC,SUV / 4X4,DIESEL,2500,168000,15000000,MONTERO SPORT
2045,MITSUBISHI,MONTERO,MONTERO SPORTS,2012,AUTOMATIC,SUV / 4X4,DIESEL,3000,145214,15500000,MONTERO MONTERO SPORTS
2046,MITSUBISHI,MONTERO,JEEP,2012,AUTOMATIC,SUV / 4X4,DIESEL,2600,200000,15900000,MONTERO JEEP
2047,MITSUBISHI,L200,L200,2020,AUTOMATIC,SUV / 4X4,DIESEL,2500,142000,21000000,L200 L200
2048,MITSUBISHI,EK WAGON,0,1996,AUTOMATIC,STATION WAGON,DIESEL,1998,240000,1425000,EK WAGON 0
2049,MITSUBISHI,MONTERO,DIESSL FULLY LOADED,2015,AUTOMATIC,SUV / 4X4,DIESEL,3200,146000,36900000,MONTERO DIESSL FULLY LOADED
2050,MITSUBISHI,MONTERO,2013,2013,AUTOMATIC,SUV / 4X4,DIESEL,3200,60280,27000000,MONTERO 2013
2051,MITSUBISHI,L200,L200,2006,AUTOMATIC,SUV / 4X4,DIESEL,2500,177000,8975000,L200 L200
2052,MITSUBISHI,PAJERO,/ MONTERO JEEP,1991,AUTOMATIC,SUV / 4X4,DIESEL,2500,143000,8775000,PAJERO / MONTERO JEEP
2053,MITSUBISHI,STRADA,0,1998,AUTOMATIC,SUV / 4X4,DIESEL,2470,195000,6000000,STRADA 0
2054,MITSUBISHI,MONTERO,SPORT ,2011,AUTOMATIC,SUV / 4X4,DIESEL,2500,134000,16000000,MONTERO SPORT
2055,MITSUBISHI,L200,SPOTERO,2020,AUTOMATIC,SUV / 4X4,DIESEL,2500,62258,21750000,L200 SPOTERO
2056,MITSUBISHI,L200,SPOTERO,2019,AUTOMATIC,SUV / 4X4,DIESEL,2500,24566,19290000,L200 SPOTERO
2057,MITSUBISHI,OTHER MODEL,TRITON GSR JAPAN,2024,AUTOMATIC,MPV,DIESEL,2400,15000,22700000,OTHER MODEL TRITON GSR JAPAN
2058,MITSUBISHI,L200,DOUBLE CAB,2019,AUTOMATIC,SUV / 4X4,DIESEL,2500,38000,22000000,L200 DOUBLE CAB
2059,MITSUBISHI,L200,TRITON GLS,2019,AUTOMATIC,SUV / 4X4,DIESEL,2442,42000,24800000,L200 TRITON GLS
2060,MITSUBISHI,PAJERO,FLAT ROOF MK1,1985,AUTOMATIC,SUV / 4X4,DIESEL,2500,213000,7800000,PAJERO FLAT ROOF MK1
2061,MITSUBISHI,OUTLANDER,2014,2014,AUTOMATIC,SUV / 4X4,HYBRID,2000,86000,14275000,OUTLANDER 2014
2062,MITSUBISHI,OUTLANDER,PHEV  FULL OPTION ,2013,AUTOMATIC,SUV / 4X4,HYBRID,1990,97755,12950000,OUTLANDER PHEV  FULL OPTION
2063,MITSUBISHI,OUTLANDER,PHEV G NAVI,2014,AUTOMATIC,SUV / 4X4,HYBRID,2000,119000,13900000,OUTLANDER PHEV G NAVI
2064,MITSUBISHI,OUTLANDER,PHEV G NAVI,2015,AUTOMATIC,SUV / 4X4,HYBRID,2000,135000,15200000,OUTLANDER PHEV G NAVI
2065,MITSUBISHI,OUTLANDER,G NAVI PREMIUM,2015,AUTOMATIC,SUV / 4X4,HYBRID,2000,120000,17500000,OUTLANDER G NAVI PREMIUM
2066,MITSUBISHI,OUTLANDER,PHEV,2015,AUTOMATIC,SUV / 4X4,HYBRID,2000,98400,17500000,OUTLANDER PHEV
2067,MITSUBISHI,OUTLANDER,PHEV 4 W P GRADE,2024,AUTOMATIC,SUV / 4X4,HYBRID,2400,10,42200000,OUTLANDER PHEV 4 W P GRADE
2068,MITSUBISHI,OUTLANDER,0,2013,AUTOMATIC,SUV / 4X4,HYBRID,1990,145902,14800000,OUTLANDER 0
2069,MITSUBISHI,OUTLANDER,PHEV,2013,AUTOMATIC,SUV / 4X4,HYBRID,2000,135000,13400000,OUTLANDER PHEV
2070,MITSUBISHI,OUTLANDER,0,2016,AUTOMATIC,SUV / 4X4,HYBRID,1990,123000,13800000,OUTLANDER 0
2071,MITSUBISHI,OTHER MODEL,MINICA,2004,MANUAL,HATCHBACK,PETROL,660,100000,2075000,OTHER MODEL MINICA
2072,MITSUBISHI,LANCER,STATION WAGON,1979,MANUAL,STATION WAGON,PETROL,1400,89000,750000,LANCER STATION WAGON
2073,MITSUBISHI,LANCER,MITSUBISHI,1981,MANUAL,COUP̩/SPORTS,PETROL,1400,150000,750000,LANCER MITSUBISHI
2074,MITSUBISHI,LANCER,MITSUBISHI,1986,MANUAL,STATION WAGON,PETROL,1400,90000,795000,LANCER MITSUBISHI
2075,MITSUBISHI,LANCER,C12,1986,MANUAL,SALOON,PETROL,1500,48552,635000,LANCER C12
2076,MITSUBISHI,LANCER,LANCET,1979,MANUAL,SALOON,PETROL,1500,0,1390000,LANCER LANCET
2077,MITSUBISHI,LANCER,FURY ,1985,MANUAL,0,PETROL,1460,150000,700000,LANCER FURY
2078,MITSUBISHI,LANCER,0,1985,MANUAL,SALOON,PETROL,1500,148000,1500000,LANCER 0
2079,MITSUBISHI,LANCER,CK 2,2000,MANUAL,0,PETROL,1500,184460,4200000,LANCER CK 2
2080,MITSUBISHI,LANCER,0,1979,MANUAL,SALOON,PETROL,1400,94000,850000,LANCER 0
2081,MITSUBISHI,LANCER,EVOLUTION MR,2006,MANUAL,SALOON,PETROL,2000,120000,14200000,LANCER EVOLUTION MR
2082,MITSUBISHI,LANCER,EVOLUTION IX,2013,MANUAL,SALOON,PETROL,2000,100000,16500000,LANCER EVOLUTION IX
2083,MITSUBISHI,LANCER,1200,1979,MANUAL,SALOON,PETROL,1200,9443,600000,LANCER 1200
2084,MITSUBISHI,GALANT,MITSUBISHI,1985,MANUAL,SALOON,PETROL,1500,108000,650000,GALANT MITSUBISHI
2085,MITSUBISHI,LANCER,WAGON,1978,MANUAL,0,PETROL,1400,90000,495000,LANCER WAGON
2086,MITSUBISHI,LANCER,MITSUBISHI,1978,MANUAL,SALOON,PETROL,1200,111923,640000,LANCER MITSUBISHI
2087,MITSUBISHI,LANCER,1979,1979,MANUAL,SALOON,PETROL,1400,100000,1150000,LANCER 1979
2088,MITSUBISHI,LANCER,LANCER,1982,MANUAL,SALOON,PETROL,3000,100000,600000,LANCER LANCER
2089,MITSUBISHI,LIBERO,CAR,1999,MANUAL,HATCHBACK,PETROL,1290,177000,2050000,LIBERO CAR
2090,MITSUBISHI,LANCER,EVOLUTION 8,2006,MANUAL,SALOON,PETROL,2000,110000,14500000,LANCER EVOLUTION 8
2091,MITSUBISHI,LANCER,EVOLUTION 9,2013,MANUAL,SALOON,PETROL,2000,85000,16500000,LANCER EVOLUTION 9
2092,MITSUBISHI,LANCER,MITSUBISHI,1984,MANUAL,0,PETROL,1600,85000,535000,LANCER MITSUBISHI
2093,MITSUBISHI,OTHER MODEL,LANCER WAGON,1992,MANUAL,STATION WAGON,PETROL,1200,222320,1200000,OTHER MODEL LANCER WAGON
2094,MITSUBISHI,LANCER,C11 WAGON,1987,MANUAL,STATION WAGON,PETROL,1300,147732,1050000,LANCER C11 WAGON
2095,MITSUBISHI,LANCER,LANCER CK1,2001,MANUAL,SALOON,PETROL,1300,200000,2000000,LANCER LANCER CK1
2096,MITSUBISHI,LANCER,1994,1994,MANUAL,SALOON,PETROL,1500,150000,2450000,LANCER 1994
2097,MITSUBISHI,LANCER,1986,1986,MANUAL,STATION WAGON,PETROL,1300,521000,1350000,LANCER 1986
2098,MITSUBISHI,LANCER,PETROL,1984,MANUAL,SALOON,PETROL,1400,250000,650000,LANCER PETROL
2099,MITSUBISHI,LANCER,MITSUBISHI,1977,MANUAL,SALOON,PETROL,1400,150000,670000,LANCER MITSUBISHI
2100,MITSUBISHI,LANCER,DEWOO,1982,MANUAL,SALOON,PETROL,1490,361200,820000,LANCER DEWOO
2101,MITSUBISHI,LANCER,0,1978,MANUAL,0,PETROL,1400,200000,500000,LANCER 0
2102,MITSUBISHI,GALANT,MITSUBISHI GALANT,1988,MANUAL,SALOON,PETROL,1600,190000,1350000,GALANT MITSUBISHI GALANT
2103,MITSUBISHI,OTHER MODEL,STATION WAGON,2000,MANUAL,STATION WAGON,PETROL,1238,178916,5500000,OTHER MODEL STATION WAGON
2104,MITSUBISHI,MONTERO,0,2001,MANUAL,SUV / 4X4,DIESEL,2835,180000,11500000,MONTERO 0
2105,MITSUBISHI,MONTERO,1ST OWNER,2015,MANUAL,SUV / 4X4,DIESEL,2800,110000,26590000,MONTERO 1ST OWNER
2106,MITSUBISHI,L200,L200 SPORTERO,2010,MANUAL,SUV / 4X4,DIESEL,2500,158000,8950000,L200 L200 SPORTERO
2107,MITSUBISHI,STRADA,0,1998,MANUAL,SUV / 4X4,DIESEL,2470,242726,5950000,STRADA 0
2108,MITSUBISHI,PAJERO,0,1994,MANUAL,SUV / 4X4,DIESEL,2800,378770,9800000,PAJERO 0
2109,MITSUBISHI,4DR,1980,1980,MANUAL,0,DIESEL,2659,782402,4500000,4DR 1980
2110,MITSUBISHI,L200,0,1994,MANUAL,SUV / 4X4,DIESEL,2500,167000,2950000,L200 0
2111,MITSUBISHI,MONTERO,GLS 7 SEATER MANUAL,2001,MANUAL,SUV / 4X4,DIESEL,2800,185000,13950000,MONTERO GLS 7 SEATER MANUAL
2112,MITSUBISHI,J20,JEEP,1968,MANUAL,SUV / 4X4,DIESEL,2000,200000,4500000,J20 JEEP
2113,MITSUBISHI,L200,SPORTERO,2012,MANUAL,0,DIESEL,2500,273922,7800000,L200 SPORTERO
2114,MITSUBISHI,J20,4DR5,1967,MANUAL,SUV / 4X4,DIESEL,2200,99990,1890000,J20 4DR5
2115,MITSUBISHI,L200,0,1987,MANUAL,0,DIESEL,2500,270000,2700000,L200 0
