Post_Link,Posted_Title,Posted_Date,Brand,Model,Grade,Trim / Edition,Year of Manufacture,Condition,Transmission,Body type,Fuel type,Engine capacity,Mileage,Vehicle_Price
https://ikman.lk/en/ad/honda-fit-gp-1-2012-for-sale-colombo-512,Honda Fit GP-1 2012,"Posted on 12 Oct 5:09 pm, Malabe, Colombo726views",Honda,Fit,0,GP-1,2012,Used,Automatic,Hatchback,Hybrid,"1,330 cc","142,000 km","Rs 6,990,000"
https://ikman.lk/en/ad/honda-fit-2012-for-sale-colombo-1230,Honda Fit 2012,"Posted on 18 Oct 12:55 am, Piliyandala, Colombo550views",Honda,Fit,0,2012,2012,Used,Automatic,Station wagon,Hybrid,"1,330 cc","133,934 km","Rs 6,950,000"
https://ikman.lk/en/ad/honda-vezel-z-play-2022-for-sale-galle,Honda Vezel Z play 2022,"Posted on 12 Oct 1:23 pm, Galle City, Galle714views",Honda,Vezel,0,Z play,2022,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","30,000 km","Rs 20,000,000"
https://ikman.lk/en/ad/honda-grace-2017-for-sale-badulla-1,Honda Grace 2017,"Posted on 28 Oct 11:09 am, Badulla City, Badulla620views",Honda,Grace,0,0,2017,Used,Automatic,Saloon,Hybrid,"1,500 cc","108,000 km","Rs 10,875,000"
https://ikman.lk/en/ad/honda-vezel-premium-package-2025-for-sale-colombo,Honda Vezel Premium Package 2025,"Posted on 08 Nov 12:04 pm, Colombo 6, Colombo4023views",Honda,Vezel,0,Premium Package,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 21,000,000"
https://ikman.lk/en/ad/honda-fit-gp1-2013-for-sale-colombo-1060,Honda Fit GP1 2013,"Posted on 12 Oct 9:57 am, Piliyandala, Colombo632views",Honda,Fit,0,GP1,2013,Used,Automatic,Hatchback,Hybrid,"1,300 cc","130,000 km","Rs 7,300,000"
https://ikman.lk/en/ad/honda-vezel-z-premium-2022-for-sale-colombo-10,Honda Vezel Z Premium 2022,"Posted on 12 Oct 8:49 am, Angoda, Colombo185views",Honda,Vezel,0,Z Premium,2022,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","19,000 km","Rs 18,575,000"
https://ikman.lk/en/ad/honda-vezel-z-play-2025-for-sale-colombo-171,Honda Vezel Z Play 2025,"Posted on 30 Oct 3:21 pm, Talawatugoda, Colombo238views",Honda,Vezel,0,Z Play 2025,2025,Brand New,Automatic,0,Hybrid,"1,500 cc",0 km,"Rs 22,900,000"
https://ikman.lk/en/ad/honda-fit-gp5-s-grade-2015-for-sale-colombo-543,Honda Fit Gp5 S Grade 2015,"Posted on 28 Oct 9:20 am, Dehiwala, Colombo1229views",Honda,Fit,0,Gp5 S Grade,2015,Used,Automatic,Hatchback,Hybrid,"1,500 cc","87,500 km","Rs 8,850,000"
https://ikman.lk/en/ad/honda-vezel-z-play-2022-for-sale-colombo-2,Honda Vezel Z Play 2022,"Posted on 14 Nov 6:35 pm, Colombo 9, Colombo135views",Honda,Vezel,0,Z Play,2022,Reconditioned,Automatic,Station wagon,Hybrid,"1,500 cc","32,800 km","Rs 19,500,000"
https://ikman.lk/en/ad/honda-vezel-z-2025-for-sale-gampaha-47,Honda Vezel Z 2025,"Posted on 14 Oct 2:18 pm, Nittambuwa, Gampaha300views",Honda,Vezel,0,HONDA VEZEL  Z,2025,Used,Automatic,0,Hybrid,"1,500 cc","4,500 km","Rs 18,500,000"
https://ikman.lk/en/ad/honda-fit-gp-1-2012-for-sale-colombo-511,Honda Fit GP 1 2012,"Posted on 11 Oct 1:35 pm, Maharagama, Colombo511views",Honda,Fit,0,GP 1,2012,Used,Automatic,Hatchback,Hybrid,"1,300 cc","139,000 km","Rs 7,600,000"
https://ikman.lk/en/ad/honda-vezel-z-2025-for-sale-colombo-209,Honda Vezel Z 2025,"Posted on 15 Oct 2:11 pm, Dehiwala, Colombo3473views",Honda,Vezel,0,Z,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 19,500,000"
https://ikman.lk/en/ad/honda-fit-gp5-2014-for-sale-colombo-2357,Honda Fit GP5 2014,"Posted on 11 Oct 1:06 pm, Maharagama, Colombo1138views",Honda,Fit,0,GP5,2014,Used,Automatic,Hatchback,Hybrid,"1,300 cc","129,000 km","Rs 72,500,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-2025-for-sale-gampaha-54,Honda Vezel Z Grade 2025,"Posted on 19 Nov 7:12 am, Kiribathgoda, Gampaha244views",Honda,Vezel,0,Z Grade ,2025,Brand New,Automatic,Hatchback,Hybrid,"1,500 cc",0 km,"Rs 19,250,000"
https://ikman.lk/en/ad/honda-vezel-z-play-no-moonroof-2025-for-sale-colombo-3,Honda Vezel Z Play No moonroof 2025,"Posted on 19 Nov 12:20 pm, Kohuwala, Colombo2655views",Honda,Vezel,0,Z Play No moonroof,2025,Brand New,Automatic,MPV,Hybrid,"1,500 cc",0 km,"Rs 19,890,000"
https://ikman.lk/en/ad/honda-vezel-rs-sensing-2017-for-sale-gampaha-794,Honda Vezel RS Sensing 2017,"Posted on 11 Oct 1:35 pm, Kadawatha, Gampaha326views",Honda,Vezel,0,RS Sensing,2017,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","120,300 km","Rs 12,990,000"
https://ikman.lk/en/ad/honda-insight-2010-for-sale-gampaha-249,Honda Insight 2010,"Posted on 08 Nov 1:11 pm, Negombo, Gampaha671views",Honda,Insight,0,0,2010,Used,Automatic,Saloon,Hybrid,"1,300 cc","158,000 km","Rs 7,550,000"
https://ikman.lk/en/ad/honda-grace-2017-for-sale-colombo-229,Honda Grace 2017,"Posted on 25 Oct 10:39 am, Talawatugoda, Colombo362views",Honda,Grace,0,0,2017,Used,Automatic,Saloon,Hybrid,"1,500 cc","80,800 km","Rs 10,700,000"
https://ikman.lk/en/ad/honda-vezel-rs-2016-for-sale-kalutara-2,Honda Vezel RS 2016,"Posted on 11 Oct 5:49 am, Bandaragama, Kalutara431views",Honda,Vezel,0,RS 2016,2016,Used,Automatic,Hatchback,Hybrid,"1,500 cc","222,000 km","Rs 11,800,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-2025-for-sale-gampaha-53,Honda Vezel Z Grade 2025,"Posted on 30 Oct 3:21 pm, Wattala, Gampaha350views",Honda,Vezel,0,Z Grade,2025,Brand New,Automatic,0,Hybrid,"1,500 cc",0 km,"Rs 19,200,000"
https://ikman.lk/en/ad/honda-insight-ze2-2011-for-sale-kalutara-1,Honda Insight 2011,"Posted on 10 Oct 4:25 pm, Ja-Ela, Gampaha2355views",Honda,Insight,0,2011,2011,Used,Automatic,Hatchback,Hybrid,"1,400 cc","170,000 km","Rs 7,100,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-2014-for-sale-colombo-2271,Honda Vezel Z Grade 2014,"Posted on 15 Oct 8:44 am, Malabe, Colombo278views",Honda,Vezel,0,Z Grade,2014,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","73,947 km","Rs 11,000,000"
https://ikman.lk/en/ad/honda-fit-l-package-2015-for-sale-colombo,Honda Fit L Package 2015,"Posted on 17 Oct 2:33 am, Colombo 6, Colombo442views",Honda,Fit,0,L Package,2015,Used,Automatic,Hatchback,Hybrid,"1,490 cc","74,285 km","Rs 8,500,000"
https://ikman.lk/en/ad/honda-vezel-z-play-2024-for-sale-colombo-117,Honda Vezel Z PLAY 2024,"Posted on 10 Oct 4:25 pm, Nugegoda, Colombo72views",Honda,Vezel,0,HONDA VEZEL Z PLAY,2024,Reconditioned,Automatic,0,Hybrid,"1,496 cc","15,000 km","Rs 22,500,000"
https://ikman.lk/en/ad/honda-vezel-good-condition-2017-for-sale-colombo,Honda Vezel 2017,"Posted on 10 Oct 9:55 am, Piliyandala, Colombo282views",Honda,Vezel,0,Honda,2017,Used,Automatic,Hatchback,Hybrid,"1,500 cc","129,000 km","Rs 13,100,000"
https://ikman.lk/en/ad/honda-vezel-z-2023-for-sale-colombo-35,Honda Vezel Z 2023,"Posted on 03 Nov 4:08 pm, Kohuwala, Colombo108views",Honda,Vezel,0,Z,2023,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","10,000 km","Rs 19,250,000"
https://ikman.lk/en/ad/honda-fit-gp5-s-grade-2015-for-sale-kalutara-3,Honda Fit GP5 S Grade 2015,"Posted on 10 Oct 1:20 am, Horana, Kalutara765views",Honda,Fit,0,GP5 S Grade,2015,Used,Automatic,Hatchback,Hybrid,"1,500 cc","178,000 km","Rs 8,550,000"
https://ikman.lk/en/ad/honda-fit-2013-for-sale-kilinochchi,Honda Fit 2013,"Posted on 10 Oct 1:28 pm, Kilinochchi City, Kilinochchi749views",Honda,Fit,0,2013,2013,Used,Automatic,Hatchback,Hybrid,"1,350 cc","71,683 km","Rs 6,950,000"
https://ikman.lk/en/ad/honda-vezel-rs-sensing-2017-for-sale-colombo-2553,Honda Vezel RS Sensing 2017,"Posted on 13 Nov 1:35 am, Ratmalana, Colombo2298views",Honda,Vezel,0,RS Sensing 2017,2017,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","47,500 km","Rs 12,990,000"
https://ikman.lk/en/ad/honda-vezel-rs-2017-for-sale-colombo-799,Honda Vezel RS 2017,"Posted on 09 Nov 7:27 am, Malabe, Colombo3658views",Honda,Vezel,0,RS,2017,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","106,000 km","Rs 12,300,000"
https://ikman.lk/en/ad/honda-vezel-z-play-2023-for-sale-colombo-46,Honda Vezel Z Play 2023,"Posted on 21 Nov 8:02 am, Nugegoda, Colombo5790views",Honda,Vezel,0,Z Play,2023,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","12,000 km","Rs 17,650,000"
https://ikman.lk/en/ad/honda-vezel-z-play-moonroof-2025-for-sale-kurunegala-2,Honda Vezel Z Play Moonroof 2025,"Posted on 22 Oct 11:17 am, Narammala, Kurunegala1395views",Honda,Vezel,0,Z Play Moonroof,2025,Brand New,Automatic,Hatchback,Hybrid,"1,500 cc",0 km,"Rs 20,850,000"
https://ikman.lk/en/ad/honda-vezel-z-2024-for-sale-gampaha-8,Honda Vezel Z 2024,"Posted on 18 Oct 10:31 am, Delgoda, Gampaha521views",Honda,Vezel,0,Honda Vezel Z,2024,Used,Automatic,Hatchback,Hybrid,"1,500 cc","3,700 km","Rs 18,500,000"
https://ikman.lk/en/ad/honda-vezel-z-play-moonroof-2025-for-sale-colombo-128,Honda Vezel Z Play Moonroof 2025,"Posted on 19 Nov 12:19 pm, Kohuwala, Colombo1208views",Honda,Vezel,0,Z Play Moonroof,2025,Brand New,Automatic,MPV,Hybrid,"1,500 cc",0 km,"Rs 21,490,000"
https://ikman.lk/en/ad/honda-fit-gp5-s-grade-2014-for-sale-kurunegala-1,Honda Fit GP5 S Grade 2014,"Posted on 08 Oct 7:48 pm, Kurunegala City, Kurunegala1555views",Honda,Fit,0,GP5 S Grade,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","144,000 km","Rs 8,800,000"
https://ikman.lk/en/ad/honda-fit-gp1-2012-for-sale-kalutara-41,Honda Fit GP1 2012,"Posted on 08 Oct 3:31 pm, Horana, Kalutara367views",Honda,Fit,0,GP1,2012,Used,Automatic,Hatchback,Hybrid,"1,400 cc","150,000 km","Rs 6,950,000"
https://ikman.lk/en/ad/honda-vezel-orange-package-z-2014-for-sale-polonnaruwa-1,Honda Vezel Orange Package z 2014,"Posted on 08 Oct 3:25 pm, Hingurakgoda, Polonnaruwa1988views",Honda,Vezel,0,Orange Package z,2014,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","98,000 km","Rs 1,100,000"
https://ikman.lk/en/ad/honda-vezel-x-grade-2023-for-sale-colombo-38,Honda Vezel X Grade 2023,"Posted on 08 Oct 2:43 pm, Colombo 3, Colombo931views",Honda,Vezel,0,X Grade,2023,Reconditioned,Automatic,Hatchback,Hybrid,"2,023 cc","10,800 km","Rs 16,550,000"
https://ikman.lk/en/ad/honda-vezel-x-grade-2023-for-sale-colombo-37,Honda Vezel X Grade 2023,"Posted on 08 Oct 2:26 pm, Colombo 3, Colombo1048views",Honda,Vezel,0,X Grade,2023,Reconditioned,Automatic,Hatchback,Hybrid,"1,500 cc","21,000 km","Rs 16,450,000"
https://ikman.lk/en/ad/honda-vezel-x-grade-2023-for-sale-colombo-36,Honda Vezel X Grade 2023,"Posted on 08 Oct 2:18 pm, Colombo 3, Colombo543views",Honda,Vezel,0,X Grade,2023,Reconditioned,Automatic,Hatchback,Hybrid,"1,500 cc","16,000 km","Rs 16,500,000"
https://ikman.lk/en/ad/honda-vezel-z-2025-for-sale-colombo-204,Honda Vezel Z 2025,"Posted on 15 Oct 2:10 pm, Dehiwala, Colombo2776views",Honda,Vezel,0,Z ,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 19,600,000"
https://ikman.lk/en/ad/honda-vezel-rs-2017-for-sale-gampaha-256,Honda Vezel RS 2017,"Posted on 08 Oct 10:31 am, Negombo, Gampaha501views",Honda,Vezel,0,RS,2017,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","130,000 km","Rs 12,375,000"
https://ikman.lk/en/ad/honda-vezel-grad-z-2025-for-sale-anuradhapura-1,Honda Vezel Grad-Z 2025,"Posted on 08 Oct 9:46 am, Anuradhapura City, Anuradhapura94views",Honda,Vezel,0,Grad-Z,2025,Brand New,Automatic,0,Hybrid,"1,500 cc",0 km,"Rs 20,250,000"
https://ikman.lk/en/ad/honda-vezel-z-2023-for-sale-colombo-42,Honda Vezel Z 2023,"Posted on 31 Oct 1:00 pm, Dehiwala, Colombo291views",Honda,Vezel,0,Z,2023,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,490 cc","15,000 km","Rs 18,700,000"
https://ikman.lk/en/ad/honda-vezel-ehev-z-2025-for-sale-colombo-4,Honda Vezel e:HEV Z 2025,"Posted on 11 Oct 3:45 pm, Colombo 3, Colombo473views",Honda,Vezel,0,e:HEV Z,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",55 km,"Rs 19,600,000"
https://ikman.lk/en/ad/honda-vezel-z-2025-for-sale-colombo-205,Honda Vezel Z 2025,"Posted on 15 Oct 2:09 pm, Dehiwala, Colombo6362views",Honda,Vezel,0,Z,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 19,500,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-2025-for-sale-colombo-342,Honda Vezel Z Grade 2025,"Posted on 13 Oct 7:24 pm, Colombo 10, Colombo8680views",Honda,Vezel,0,Z Grade,2025,Brand New,Automatic,0,Hybrid,"1,500 cc",0 km,"Rs 19,000,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-2023-for-sale-galle-26,Honda Vezel Z Grade 2023,"Posted on 22 Oct 9:59 am, Ambalangoda, Galle410views",Honda,Vezel,0,Z Grade,2023,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","12,000 km","Rs 19,200,000"
https://ikman.lk/en/ad/honda-vezel-z-2014-for-sale-galle,Honda Vezel Z 2014,"Posted on 08 Oct 2:33 pm, Ambalangoda, Galle453views",Honda,Vezel,0,Z,2014,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","159,800 km","Rs 10,200,000"
https://ikman.lk/en/ad/honda-fit-2013-for-sale-polonnaruwa-1,Honda Fit 2013,"Posted on 06 Oct 6:41 pm, Kaduruwela, Polonnaruwa665views",Honda,Fit,0,Honda Fit,2013,Used,Automatic,Station wagon,Hybrid,"1,330 cc","134,000 km","Rs 7,100,000"
https://ikman.lk/en/ad/honda-fit-rs-ehev-hybrid-2024-for-sale-colombo-1,Honda Fit RS eHEV Hybrid 2024,"Posted on 06 Oct 6:39 pm, Kohuwala, Colombo2205views",Honda,Fit,0,FIT RS  eHEV Hybrid ,2024,Brand New,Automatic,Hatchback,Hybrid,"1,500 cc",0 km,"Rs 15,975,000"
https://ikman.lk/en/ad/honda-vezel-z-package-2025-for-sale-colombo-48,Honda Vezel Z Package 2025,"Posted on 17 Oct 5:19 pm, Pannipitiya, Colombo306views",Honda,Vezel,0,Z Package,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 19,450,000"
https://ikman.lk/en/ad/honda-vezel-2024-for-sale-colombo-41,Honda Vezel 2024,"Posted on 06 Oct 4:56 pm, Malabe, Colombo543views",Honda,Vezel,0,0,2024,Import,Automatic,Hatchback,Hybrid,"1,490 cc",251 km,"Rs 18,790,000"
https://ikman.lk/en/ad/honda-gp-5-s-grade-2014-for-sale-galle,Honda GP 5 S Grade 2014,"Posted on 29 Oct 11:38 am, Galle City, Galle604views",Honda,Other Model,0,GP 5 S Grade,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","120,000 km","Rs 8,225,000"
https://ikman.lk/en/ad/honda-vezel-z-play-moon-roof-2025-for-sale-colombo-54,Honda Vezel Z Play - Moon-Roof 2025,"Posted on 08 Oct 8:12 pm, Colombo 9, Colombo197views",Honda,Vezel,0,Z Play - Moon-Roof,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",247 km,"Rs 22,100,000"
https://ikman.lk/en/ad/honda-vezel-orange-package-2014-for-sale-colombo-511,Honda Vezel Orange Package 2014,"Posted on 06 Oct 11:15 am, Kohuwala, Colombo686views",Honda,Vezel,0,Orange Package,2014,Used,Automatic,0,Hybrid,"1,490 cc","99,000 km","Rs 9,900,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-2025-for-sale-colombo-338,Honda Vezel Z Grade 2025,"Posted on 10 Nov 12:44 am, Nugegoda, Colombo2148views",Honda,Vezel,0,Z Grade,2025,Import,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 18,200,000"
https://ikman.lk/en/ad/honda-vezel-x-grade-2023-for-sale-colombo-35,Honda Vezel X Grade 2023,"Posted on 06 Oct 9:49 am, Colombo 3, Colombo593views",Honda,Vezel,0,X Grade,2023,Import,Automatic,SUV / 4x4,Hybrid,"1,500 cc","10,000 km","Rs 16,750,000"
https://ikman.lk/en/ad/honda-vezel-z-2025-for-sale-colombo-194,Honda Vezel Z 2025,"Posted on 08 Nov 1:08 pm, Kohuwala, Colombo687views",Honda,Vezel,0,Z,2025,Import,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 18,000,000"
https://ikman.lk/en/ad/honda-vezel-premium-z-2025-for-sale-colombo-1,Honda Vezel Premium Z 2025,"Posted on 08 Nov 1:08 pm, Kohuwala, Colombo354views",Honda,Vezel,0,Premium Z,2025,Import,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 18,200,000"
https://ikman.lk/en/ad/honda-fit-gp1-navi-premium-2012-for-sale-matara,Honda Fit GP1 Navi Premium 2012,"Posted on 06 Oct 2:20 am, Akuressa, Matara616views",Honda,Fit,0,GP1 Navi Premium,2012,Used,Automatic,Hatchback,Hybrid,"1,300 cc","225,300 km","Rs 6,700,000"
https://ikman.lk/en/ad/honda-fit-gp1-2012-for-sale-colombo-1744,Honda Fit GP1 2012,"Posted on 24 Oct 6:11 am, Colombo 5, Colombo614views",Honda,Fit,0,GP1,2012,Used,Automatic,Hatchback,Hybrid,"1,300 cc","103,992 km","Rs 6,500,000"
https://ikman.lk/en/ad/honda-vezel-z-play-moonroof-2025-for-sale-colombo-94,Honda Vezel Z Play Moonroof 2025,"Posted on 10 Nov 12:44 am, Nugegoda, Colombo707views",Honda,Vezel,0,Z Play Moonroof,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",2 km,"Rs 21,000,000"
https://ikman.lk/en/ad/honda-vezel-z-and-360-cam-10-spk-2025-for-sale-colombo,Honda Vezel Z & 360 cam + 10 spk 2025,"Posted on 10 Nov 12:44 am, Nugegoda, Colombo1401views",Honda,Vezel,0,Z & 360 cam + 10 spk,2025,Import,Automatic,SUV / 4x4,Hybrid,"1,500 cc",1 km,"Rs 18,800,000"
https://ikman.lk/en/ad/honda-vezel-premium-2023-for-sale-gampaha,Honda Vezel Premium 2023,"Posted on 03 Nov 6:58 pm, Negombo, Gampaha1087views",Honda,Vezel,0,Premium,2023,Import,Automatic,Station wagon,Hybrid,"1,490 cc","25,000 km","Rs 16,800,000"
https://ikman.lk/en/ad/honda-vezel-z-sensing-2019-for-sale-colombo-4,Honda Vezel Z Sensing 2019,"Posted on 12 Oct 11:08 am, Dehiwala, Colombo977views",Honda,Vezel,0,Z Sensing,2019,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","92,990 km","Rs 13,500,000"
https://ikman.lk/en/ad/honda-vezel-z-premium-2024-for-sale-colombo-73,Honda Vezel Z Premium 2024,"Posted on 26 Oct 11:12 am, Nugegoda, Colombo469views",Honda,Vezel,0,Z Premium,2024,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,490 cc","29,000 km","Rs 18,295,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-2025-for-sale-colombo-50,Honda Vezel Z Grade 2025,"Posted on 17 Nov 7:59 pm, Nugegoda, Colombo200views",Honda,Vezel,0,Vezel Z Grade,2025,Brand New,Automatic,Hatchback,Hybrid,"1,500 cc",0 km,"Rs 20,500,000"
https://ikman.lk/en/ad/honda-grace-ex-limited-edition-2017-for-sale-colombo-1,Honda Grace Ex Limited Edition 2017,"Posted on 05 Oct 4:07 pm, Angoda, Colombo359views",Honda,Grace,0,Ex Limited Edition,2017,Used,Automatic,Saloon,Hybrid,"1,500 cc","87,000 km","Rs 11,750,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-1500cc-2025-for-sale-colombo,Honda Vezel Z Grade 1500cc 2025,"Posted on 18 Nov 6:49 am, Maharagama, Colombo545views",Honda,Vezel,0,Z Grade 1500cc,2025,Import,Automatic,0,Hybrid,"1,499 cc",0 km,"Rs 17,900,000"
https://ikman.lk/en/ad/honda-fit-gp1-2013-for-sale-gampaha-406,Honda Fit 2013,"Posted on 05 Oct 11:36 am, Gampaha City, Gampaha797views",Honda,Fit,0,Honda,2013,Used,Automatic,Hatchback,Hybrid,"1,300 cc","179,000 km","Rs 6,500,000"
https://ikman.lk/en/ad/honda-vezel-rs-sensing-2018-for-sale-colombo-781,Honda Vezel RS Sensing 2018,"Posted on 19 Oct 3:57 am, Kohuwala, Colombo1355views",Honda,Vezel,0,RS Sensing,2018,Used,Automatic,SUV / 4x4,Hybrid,"1,490 cc","80,500 km","Rs 13,300,000"
https://ikman.lk/en/ad/honda-grace-2016-for-sale-colombo-513,Honda Grace 2016,"Posted on 06 Oct 10:27 pm, Athurugiriya, Colombo799views",Honda,Grace,0,0,2016,Used,Automatic,Saloon,Hybrid,"1,500 cc","111,000 km","Rs 10,200,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-2025-for-sale-colombo-339,Honda Vezel Z Grade 2025,"Posted on 13 Oct 12:24 am, Nugegoda, Colombo1957views",Honda,Vezel,0,Z Grade,2025,Import,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 18,200,000"
https://ikman.lk/en/ad/honda-vezel-2014-for-sale-gampaha-2329,Honda Vezel 2014,"Posted on 31 Oct 3:49 am, Wattala, Gampaha606views",Honda,Vezel,0,2014 Vezel,2014,Used,Automatic,SUV / 4x4,Hybrid,"1,200 cc","128,000 km","Rs 9,800,000"
https://ikman.lk/en/ad/honda-vezel-z-grade-2025-for-sale-colombo-334,Honda Vezel Z Grade 2025,"Posted on 31 Oct 11:08 am, Kohuwala, Colombo1554views",Honda,Vezel,0,Z Grade,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km,"Rs 20,500,000"
https://ikman.lk/en/ad/honda-vezel-z-premium-high-spec-2024-for-sale-kalutara,Honda Vezel Z Premium High Spec 2024,"Posted on 18 Nov 2:30 pm, Kalutara City, Kalutara1959views",Honda,Vezel,0,Z Premium High Spec,2024,Brand New,Automatic,Station wagon,Hybrid,"1,500 cc",0 km,"Rs 19,850,000"
https://ikman.lk/en/ad/honda-vezel-2016-for-sale-colombo-799,Honda Vezel 2016,"Posted on 04 Oct 9:06 am, Colombo 6, Colombo638views",Honda,Vezel,0,0,2016,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","177,000 km","Rs 10,850,000"
https://ikman.lk/en/ad/honda-vezel-hev-z-2025-for-sale-kandy,Honda Vezel HEV Z 2025,"Posted on 04 Oct 11:26 am, Kandy City, Kandy502views",Honda,Vezel,0,HEV Z,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",10 km,"Rs 18,500,000"
https://ikman.lk/en/ad/honda-vezel-z-premium-2022-for-sale-gampaha-1,Honda Vezel Z Premium 2022,"Posted on 18 Nov 12:59 pm, Gampaha City, Gampaha355views",Honda,Vezel,0,Z Premium,2022,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,500 cc","10,000 km","Rs 18,300,000"
https://ikman.lk/en/ad/honda-vezel-2018-for-sale-kandy-13,Honda Vezel 2018,"Posted on 04 Oct 8:53 am, Peradeniya, Kandy524views",Honda,Vezel,0,0,2018,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","110,000 km","Rs 14,000,000"
https://ikman.lk/en/ad/honda-vezel-rs-2017-for-sale-kalutara-3,Honda Vezel RS 2017,"Posted on 03 Oct 1:29 pm, Bandaragama, Kalutara631views",Honda,Vezel,0,Vezel RS,2017,Used,Automatic,SUV / 4x4,Hybrid,"1,500 cc","84,000 km","Rs 13,540,000"
https://ikman.lk/en/ad/honda-grace-2016-for-sale-matara-2,Honda Grace 2016,"Posted on 03 Oct 1:18 pm, Matara City, Matara674views",Honda,Grace,0,0,2016,Used,Automatic,Saloon,Hybrid,"1,500 cc","61,000 km","Rs 10,800,000"
https://ikman.lk/en/ad/honda-vezel-grad-z-2025-for-sale-anuradhapura,Honda Vezel Grad-Z 2025,"Posted on 03 Oct 10:21 am, Anuradhapura City, Anuradhapura109views",Honda,Vezel,0,Grad-Z,2025,Brand New,Automatic,0,Hybrid,"1,500 cc",0 km,"Rs 20,650,000"
https://ikman.lk/en/ad/honda-vezel-grad-z-2024-for-sale-anuradhapura,Honda Vezel Grad-Z 2024,"Posted on 03 Oct 9:23 am, Anuradhapura City, Anuradhapura137views",Honda,Vezel,0,Grad-Z,2024,Reconditioned,Automatic,0,Hybrid,"1,500 cc","3,000 km","Rs 19,650,000"
https://ikman.lk/en/ad/honda-fit-gp5-l-grade-2014-for-sale-kegalle,Honda Fit GP5 L Grade 2014,"Posted on 15 Oct 3:38 pm, Warakapola, Kegalle629views",Honda,Fit,0,GP5 L Grade,2014,Used,Automatic,Hatchback,Hybrid,"1,500 cc","96,000 km","Rs 7,900,000"
https://ikman.lk/en/ad/honda-vezel-orange-package-2014-for-sale-colombo-508,Honda Vezel Orange Package 2014,"Posted on 21 Oct 7:42 pm, Colombo 3, Colombo7305views",Honda,Vezel,0,Orange Package,2014,Used,Automatic,SUV / 4x4,Hybrid,"1,490 cc","130,000 km","Rs 9,600,000"
https://ikman.lk/en/ad/honda-vezel-z-apple-car-play-2025-for-sale-colombo-4,Honda Vezel 2025,"Posted on 20 Nov 6:03 pm, Kohuwala, Colombo2491views",Honda,Vezel,0,Honda,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",250 km,"Rs 18,690,000"
https://ikman.lk/en/ad/honda-fit-gp5-2014-for-sale-kandy-93,Honda Fit GP5 2014,"Posted on 05 Oct 12:45 pm, Kandy City, Kandy1422views",Honda,Fit,0,Honda Fit GP5,2014,Used,Automatic,Hatchback,Hybrid,"1,490 cc","155,000 km","Rs 8,000,000"
